Iteration,s_cur,w_cur,mu_cur,v,angle,Racecar X,"Racecar Y, Racecar heading"
25,75.68752086329852,0.029460441680135757,0.03319656605594368,1.7177267449817963,-0.09962606873891539,33.1032636503817,56.69049849675578,0.031857146051711846
26,75.76718693548226,0.02928242640510434,0.03527304412864396,1.7402534000168612,-0.10173515145045056,33.183576022864905,56.689919336003356,0.012761601943884144
27,75.84729990171022,0.02785977591315651,0.009623099612622532,1.7622743674521535,-0.06510999793930061,33.26506362231871,56.68684274084433,-0.012888342572137357
28,75.92785202679663,0.025365546163393635,0.00231965865007977,1.78436623963016,-0.05417176105370137,33.34763701411567,56.68134961779568,-0.03959497370419764
29,76.00883389593726,0.02303114910953172,-0.000558503014717715,1.805753485773809,-0.04536796891620645,33.43129667439562,56.67444581343638,-0.06016190809953084
30,76.10048318749622,0.021093784236228146,0.002190122616990031,1.8267780540692593,-0.04523433145310672,33.5160764662838,56.66693680851902,-0.07344176967639295
31,76.18247332807637,0.01957311654949229,0.004307177219317726,1.847403508080988,-0.043964786820137707,33.60192448715991,56.65854484440558,-0.08574556103052557
32,76.27514089251862,0.018358549790354443,0.004980881250916447,1.867671369723137,-0.042582090293943886,33.68879064160077,56.649064411434885,-0.09793519742719539
33,76.35790300411347,0.016685748432326283,-0.00751300936016186,1.887588459901819,-0.022305292750043226,33.77663113349896,56.63839489792423,-0.1104290880382737
34,76.45140527502815,0.014680467306603696,-0.008344108354490842,1.907252995640167,-0.020066946698278285,33.865413968701695,56.62654395703298,-0.12261288771866255
35,76.54529944626721,0.013988428099261456,-0.004118067450698426,1.9272392909752143,-0.02561807928582078,33.955262629777245,56.61439500111058,-0.128271926927533
36,76.62904261123381,0.013472838277460559,-0.00014395429348557087,1.9460922043514306,-0.029467562392826153,34.046128030021144,56.60190821446774,-0.13275402499904604
37,76.7235639140002,0.012656518896695983,0.002662070142482431,1.9646858801706961,-0.03134231755732448,34.137964357612084,56.58894695013596,-0.13700952613072676
38,76.81838300914896,0.012273447081368594,0.0039018658313576537,1.982976312398805,-0.033310726316580726,34.230742463969044,56.57544332918726,-0.14146598091939147
39,76.91341461591237,0.011938236279589936,0.0024574800207224357,2.0016482098024007,-0.032000531477767866,34.32445097728971,56.56126276017242,-0.14726583589344358
40,77.00861194997586,0.010611706709443086,-0.006657593510868587,2.0192658155108343,-0.017971589961978514,34.41889012762124,56.545438532149234,-0.15941512486570567
41,77.10392760202546,0.009102663289813606,-0.014562682838729302,2.0366619797922407,-0.008144752837712987,34.514119706415535,56.52856129307417,-0.1690475719166254
42,77.20991505529625,0.007003422983832471,-0.019530795123765543,2.0537432321190137,0.0004697706575318549,34.61022304615695,56.51122370953684,-0.17444589239595867
43,77.30532338426454,0.0032656425328327346,-0.02278634620769182,2.0711742845920122,0.013247537870229606,34.707224813877254,56.493506537176216,-0.17770144347988495
44,77.40069996575328,0.0034631406624153474,-0.02021562383143749,2.0883141565798793,0.003021007196845898,34.805277973371034,56.47631505716422,-0.1742670991402833
45,77.50657697262143,-0.002317435307930458,-0.01772388187609586,2.104450604556285,0.020634555247804144,34.904318899812104,56.45956061799516,-0.16962124093437694
46,77.6017335993252,-0.0041197611265126576,-0.01658817753753894,2.121035974341999,0.01940817429843925,35.00432973522745,56.44313249491984,-0.16502052565753303
47,77.70727921496989,-0.0030329511900789898,-0.01648775036230221,2.1366726002476457,0.015317002864968688,35.105276707414355,56.42705370328722,-0.16019967943585936
48,77.81263560486126,-0.004933793519038252,-0.016908160747052037,2.152668050735616,0.024619134137187505,35.207158486548735,56.41130455266213,-0.1555095805748226
49,77.91780996941306,-0.0068443777422348365,-0.01700994131791589,2.168366058036673,0.028840920376103387,35.30997038867678,56.39592344277674,-0.1506123271851021
50,78.02280934408371,-0.008264902946356267,-0.017152204679447447,2.1838007425890815,0.03286393981472567,35.413692962174636,56.380898206291924,-0.14584733304644473
51,78.12764060294049,-0.009262629963059401,-0.016698456830364528,2.1983885710301294,0.03458405167843846,35.51829419022269,56.366297731652395,-0.14058513105236628
52,78.23231046057158,-0.009133085263401428,-0.00867029074590997,2.212762810413403,0.022930556356749808,35.62388180267731,56.353133057875475,-0.12784712370747744
53,78.33682547458572,-0.008119739815820799,0.0010192186158302086,2.226938367978939,0.009831245997838745,35.730434622509975,56.3415235926366,-0.1135480718256139
54,78.44119204810819,-0.008197071323429304,0.0035621689741551776,2.240903657717556,0.010588566898049928,35.83780876135402,56.330397019566405,-0.10649700402127607
55,78.55582921878057,-0.00680757679344805,0.004451439125149559,2.2551554716929787,0.004425735121376878,35.94599699043973,56.3196235589001,-0.10120226126387458
56,78.65990432732109,-0.006335358755563519,0.00513875141572484,2.2686226086383843,0.0038052081821192503,36.05497593305329,56.309283319719114,-0.09621325997096555
57,78.77423688463907,-0.004860070596873808,0.006112873249388251,2.2824209265170468,-0.0022773515906565735,36.16475199327565,56.299430419541864,-0.09104233778977669
58,78.88842163120152,-0.005987648134766181,0.0027755314680995014,2.2959765466889217,0.008099028764060105,36.275312815080554,56.29002871571351,-0.08630494016586289
59,78.99210241020926,-0.00490519534625064,-0.004011662023713836,2.308787549846343,0.0104225939401113,36.38653662734568,56.280071249674386,-0.08921618733873539
60,79.1060242689337,-0.004345089399091523,-0.0062847869611646345,2.321423574149657,0.011005147060929718,36.498462202524614,56.27018649212822,-0.08772224065301717
61,79.21981921300093,-0.004221097663054284,-0.004979852184266775,2.3343439904488394,0.008835012896200494,36.61114738983861,56.260954719658905,-0.08276000227289007
62,79.33349402945794,-0.0041616456531346074,-0.003407431717500131,2.346552114458259,0.00739608449654257,36.7245518304752,56.2522564039378,-0.07764089957179655
63,79.44705532947397,-0.004102386030559981,-0.0014980406240781008,2.3586121185991367,0.005290914767603697,36.83865877089554,56.24411685274365,-0.07229626169897177
64,79.56050115360966,-0.004506607888189002,0.0003844162665473938,2.3709303083883304,0.005012074951552971,36.95347229153854,56.23651702882964,-0.06709076904530978
65,79.67384711823908,-0.005870463657133425,0.0025774567637437684,2.3829684586608093,0.006974591442293842,37.06898586727345,56.22949371332425,-0.06168764158989173
66,79.79738952682791,-0.0031862460198632697,0.004743606453401661,2.3942517694014787,-0.005408705334876736,37.18516542640109,56.22303220806093,-0.056425054529469124
67,79.91054684723596,-0.0020598122776513393,0.0056578414032086854,2.4057858712716444,-0.00612682373497351,37.30200482542901,56.217023740837966,-0.052528696344438935
68,80.03389916040663,-0.004600925631050178,-0.0036711228791457273,2.4166485353671003,0.01557267211316921,37.41941974825875,56.2103706080477,-0.05623883825603151
69,80.14689271230952,-0.002709971424771451,-0.010097795894871808,2.4277383705187896,0.011005843179532942,37.537413762984535,56.203153570560765,-0.06002996706303445
70,80.27008091980528,-0.004972549379268654,-0.00887897049156905,2.438197621120887,0.01871750826911171,37.656029157658374,56.1965092116966,-0.05629222298435035
71,80.3829294411774,-0.004752941439582392,-0.005876831686686845,2.4484950619580412,0.01158046328871952,37.77525179778146,56.1905132627081,-0.05088828604230258
72,80.50596963221268,-0.004033719738779273,-0.0027599012279613255,2.458993452594832,0.007638027144031963,37.89508155535302,56.18512259214179,-0.04548714136068302
73,80.6289483464067,-0.004787490461638647,0.0006810182271759224,2.469275429647102,0.007124252088570036,38.01551003646444,56.18037525410163,-0.039880024077061614
74,80.75187170420402,-0.005787281148882799,0.0021665928386029876,2.4793646062208596,0.008891315511095225,38.13652221519087,56.17625574826931,-0.03441768268108827
75,80.86450704640625,-0.004760371002086802,0.006011529672250493,2.489256992708728,-6.0242959942410565e-05,38.25810503500289,56.17280086603297,-0.028762893671849164
76,80.9873405755454,-0.003580701716948073,0.009680282231099291,2.498968210217711,-0.005528397100734939,38.38024357765473,56.16998062704342,-0.02340374020317639
77,81.1101313813459,0.0033301289906022516,0.009351526983932601,2.5081184484802677,-0.025534413558642756,38.50289864298341,56.16727249608372,-0.02216183403159302
78,81.2328911521961,0.003809198507702716,0.003720019251991502,2.517477167955477,-0.012013017845399696,38.62605474289252,56.16399105455579,-0.02634268107596262
79,81.35562542888975,0.0046979055199150264,-0.004243631211440224,2.526651121809122,-0.008338243678973187,38.749700263908885,56.16002588056252,-0.03176592567230709
80,81.48856542844867,-0.0041705387854744265,-0.01108680598762568,2.535631757214137,0.029112884494096464,38.87382081507221,56.15534753494422,-0.03751974762201662
81,81.6112634507388,-0.003663911949993009,-0.01737234538938015,2.5444640796757487,0.023107773458307043,38.99840456905344,56.149991822427296,-0.04283672055857959
82,81.73395284423789,-0.00486568577246812,-0.01530569457201425,2.5531275352396263,0.026642261521437317,39.123485266071754,56.145019990766876,-0.0399224235553295
83,81.85663980739545,-0.006979356358473857,-0.010668743483829957,2.5616192163045794,0.026279583101489062,39.24906255766443,56.140711484732314,-0.03455885617685019
84,81.98955384080244,-0.007666228402122032,-0.005934461608556596,2.569950470168341,0.022550464198884557,39.375124511331286,56.13709118691063,-0.028734750869200874
85,82.11225220969962,-0.006893983905470718,-0.0006013399599202884,2.578119520958184,0.01447916601893063,39.50165838117281,56.13415749559043,-0.02303852608802728
86,82.23496664563004,-0.007812255259810911,0.005041572234502301,2.58584114264584,0.01303867515493381,39.62863964345492,56.13195316007281,-0.017153731760148252
87,82.36792986497576,-0.005003689452818992,0.010653227039939317,2.5934088835065654,-0.0027826286995861257,39.75605285188984,56.13046186827405,-0.011421463684606857
88,82.49069105618413,-0.005099014645592949,0.016694378820825584,2.6008520409003317,-0.0047199396579987625,39.883886535904765,56.129718664650206,-0.005502899373600623
89,82.62371519489245,-0.0009909336564383898,0.015858914528724455,2.6084276408282068,-0.015938705941853534,40.012137322649764,56.12887714814502,-0.006578560978608007
90,82.75678189668639,0.004943883095361806,0.010689177616510559,2.6155545720243607,-0.023887466162141102,40.14078234622933,56.12730178888528,-0.01203115818263647
91,82.87964429995034,0.0017595474214454482,0.0052060471316695,2.6228428392267205,-0.0031777225316356635,40.26981894232788,56.12503164290019,-0.017793224542115096
92,83.01277947898134,0.0026291479440718074,-0.00023302419139259456,2.629988873087993,-0.0061360331925001815,40.39923735112591,56.12200432889025,-0.023781831441300548
93,83.13570526209706,0.004599739036552416,-0.005798586650256787,2.6367251743238422,-0.003700497900848236,40.52901461060071,56.1182267156454,-0.029617754914842
94,83.2689138547818,-0.0018774843953162908,-0.011549507546114945,2.6435963026795872,0.023961333321130887,40.65914605524414,56.11366042471687,-0.03563610950399568
95,83.40215636285372,-0.0032903006564384916,-0.016585625479138333,2.6503486546642363,0.025008696132412172,40.78962456959059,56.108349959838684,-0.0411983442232844
96,83.53543240315668,-0.005913099461323385,-0.01342167628518487,2.656696522525557,0.028534465134910966,40.92047390440658,56.10338075163001,-0.038293083626428165
97,83.65848892657647,-0.007662688240811234,-0.007601460550751948,2.6631937797221963,0.024698440804886774,41.051705176903745,56.09908146265033,-0.03272864777565967
98,83.79183489192246,-0.006930286064091325,-0.0012883984613019095,2.669567122177194,0.015064804643279674,41.18331228314496,56.095510781940156,-0.026668460185282038
99,83.9252131356766,-0.0058844039329355126,0.005137447962941799,2.6758283407997654,0.006500493908762834,41.315284627072735,56.09268237997415,-0.020739659582367474
100,84.05862327254943,-0.004262268382188811,0.011492436651973748,2.681749903582096,-0.004159538793645565,41.447602361348814,56.09064412038601,-0.014628848628495807
101,84.19207075199326,-0.0019835655238869747,0.01738418610467818,2.6875860082051832,-0.015432201342096857,41.580252106642476,56.08935491316369,-0.008978384341916692
102,84.32554923046095,-0.00044521389206980433,0.014958962297776601,2.693318797821647,-0.012659959166259524,41.71321500637875,56.08772365330856,-0.011877513203436576
103,84.45905832108609,0.0013435123920120728,0.009557224914271245,2.6989440345568294,-0.011899872667298054,41.84647908141466,56.08540503068041,-0.01751187660028044
104,84.59260136363875,0.0018254822966730696,0.0036436141902713715,2.7044743637646182,-0.005554122212200348,41.980033719566855,56.08232850378522,-0.023655233019098245
105,84.72617600466066,0.0015739886783093418,-0.0021394092657804897,2.710116815979796,0.0007765786230061371,42.113877389094974,56.07847491774869,-0.029665124825105662
106,84.85977997183166,0.00084792055528073,-0.0062663184346440914,2.715648343127012,0.006303332367883521,42.24800594000332,56.07394322343276,-0.034237150375138435
107,84.99341465805915,0.0013715885188283466,-0.002172490290605289,2.720872187074842,-0.003115767883291972,42.3824421437327,56.069912236372296,-0.0303615760315943
108,85.12708137379856,0.0026097296879432326,0.004036193230791074,2.7260199225167523,-0.011920417605921996,42.51718213345299,56.0665856102959,-0.02436828050430442
109,85.26077612488663,0.004069056299179326,0.0034792724688594845,2.73123376319424,-0.012295637010320444,42.65220723439072,56.06315927700131,-0.025347390984175957
110,85.40478695581149,0.004964823665743009,-0.0019643273868537037,2.7361164158181137,-0.007416634461708854,42.78748763671315,56.05898257108245,-0.03099779804929905
111,85.5385433225291,0.002959491882728847,-0.00779428771992885,2.7408636045480685,0.005002108738003517,42.923012350795695,56.054064890022346,-0.037031710757111
112,85.67232640865772,-0.0016368335512801787,-0.012035861329724007,2.745664978921773,0.020331831625915068,43.058782414560056,56.04847442163189,-0.041672635195067614
113,85.80613582266663,-0.002893022870690208,-0.007956765400565224,2.750338589674591,0.012589156223894393,43.19483907333436,56.04338076421431,-0.03778894292280401
114,85.9399759620961,-0.004949193839672931,-0.0017115931935358653,2.754746152832137,0.013341003879403186,43.33117384497252,56.038995275946306,-0.031736329944451094
115,86.08413972046088,-0.004067694687944753,0.004780442090125625,2.759217557721434,0.0013068036701636716,43.467783430063044,56.0353607640476,-0.025620889853608796
116,86.21803186167892,-0.0009787159755587835,0.011272539828356631,2.7634171708722097,-0.012547476971256667,43.60465428694645,56.032552097671086,-0.019312833001684987
117,86.35195315718784,0.003135932601176671,0.017293385498074354,2.7675324510204566,-0.028168038678090188,43.74177380658906,56.0305390816151,-0.013473193633944969
118,86.49620284347124,0.005145756602012717,0.014764186094021525,2.7715515491987968,-0.02472079770271405,43.879117858728236,56.02822068374664,-0.016356311347602206
119,86.63017340778113,0.0045119150364243575,0.009154690776214558,2.7756284797312696,-0.016334958738945304,44.0166790482845,56.025216953994835,-0.022138523314591006
120,86.76417155050603,0.006104693573613225,0.0030013932806358667,2.7794568317015376,-0.016056804617270777,44.154441278950515,56.0214304029049,-0.02846171215796847
121,86.90850252005444,0.005571822942352006,-0.0028554206580579944,2.783206642695919,-0.006407972716336141,44.29239258144159,56.01682859699251,-0.034649841788531505
122,87.04254719061474,0.003967584300969433,-0.00905521596437131,2.7868753529599855,0.0033017959725455265,44.43052128046841,56.01135729674512,-0.04101106580044458
123,87.18693202416583,0.004930472455010722,-0.014788545576048584,2.790462638307239,0.004401414758927292,44.56881913270253,56.00505676229779,-0.04690300754108392
124,87.32102545434324,0.00030791334854539723,-0.01160060898563886,2.793958847373448,0.013799593959265149,44.70732925968184,55.9990350946594,-0.04402385381849985
125,87.45513990242156,-0.004756288847349896,-0.00562449326903991,2.797377043714491,0.017353107693258218,44.84606216696531,55.993683881635214,-0.038197912924926386
126,87.59959811046775,-0.0008941031255017464,0.0008982040627953936,2.8007179858279074,-0.005020462972673008,44.98501357949434,55.98910985399248,-0.03182258200643886
127,87.73375831479476,0.0043843570345342715,0.007119330624717257,2.8039876567880437,-0.020930404634629227,45.124175092199906,55.98532460764838,-0.02588777082692076
128,87.8782612136663,0.0010264036753430013,0.0043884311080182314,2.8071779170977846,-0.0004455188598052953,45.26351027775661,55.98124005238823,-0.028757623118981248
129,88.01246510522476,0.004710577820711202,-0.0013240843832074134,2.81030354623283,-0.012056097247775007,45.403001592335926,55.97646730335399,-0.034606290587839504
130,88.15701308967604,-0.0003181050235941416,-0.0074654483366956015,2.8133456632859777,0.016536596721288238,45.54263735172133,55.970898375734365,-0.041011563334010924
131,88.3015839282516,-0.005157582415639512,-0.013302344928613152,2.816326447723437,0.027958121931558617,45.68240866162418,55.9645208568514,-0.046976220270645436
132,88.43584832842043,-0.003508520677227616,-0.010310727380934193,2.819235750362213,0.014119411818008881,45.82235870393356,55.95842399113225,-0.04410956932794476
133,88.58045988725507,-0.00518648113983068,-0.004197659900248674,2.822082665198117,0.016333095443392488,45.962498876876346,55.953002120340315,-0.03823806051733782
134,88.71476176537908,-0.004779587227072734,0.0023526703856866504,2.8247488259068545,0.005093974588872065,46.102822652860795,55.94836825751679,-0.03180432554947046
135,88.85941401271546,-0.0031168075736852613,0.008874597367661163,2.827471037391619,-0.004520887209657966,46.24332391480636,55.94456344468572,-0.025507229044786216
136,88.9937504029005,-0.005185916272197769,0.015449383739298828,2.830125077910219,-0.003436734267765612,46.38399794439132,55.941645558006115,-0.01904068087887303
137,89.13844009842153,0.001640375014206955,0.014672003780675347,2.8327028521000086,-0.023674247057589606,46.52482056684056,55.93875103561906,-0.01992351632804581
138,89.28314770809375,0.003374701637706519,0.009046614092753202,2.8352257663217193,-0.012968450776353068,46.66577151583636,55.9351487031469,-0.02575147456805229
139,89.41753416875844,0.005199965485498022,0.002872685088861626,2.8376936744575825,-0.014304280321724289,46.806842350976446,55.93079263395175,-0.03202251940483449
140,89.56227685060583,0.002750688202083947,-0.003531737638431842,2.8400856638986633,0.0025921503020047802,46.94802184996631,55.92557509401901,-0.03852128079432073
141,89.70703493832904,0.00289380017426111,-0.009374580439133418,2.8424396667423233,0.0033906566591502853,47.08930227220576,55.919510810898636,-0.0445444745718089
142,89.84146772175207,0.004698468615025331,-0.006425247719556992,2.844824042232905,-0.006532586974817088,47.23072880760584,55.913706817997166,-0.04168115666485252
143,89.98625752982116,0.001635272425577472,-0.0006455653845653941,2.847136963510803,-0.001184516945314934,47.37231329586152,55.90854865871104,-0.03606518859181243
144,90.13106120376189,0.0014374789638113474,-0.003445109085645548,2.849399852040218,0.0011123923277918586,47.514013059305185,55.90300955348179,-0.03894243403485411
145,90.2758804316588,-0.004481689831673665,-0.008980109628190736,2.8515210102221307,0.025853316371863697,47.65580667546097,55.89676841014885,-0.04455236753095473
146,90.41036762236732,-0.003825662734627787,-0.005954095677971338,2.8535972128201728,0.009534222200442182,47.79773459735471,55.89088015016385,-0.0416679173336896
147,90.55521198406348,-0.0021962318114270374,3.916274145865373e-05,2.855631643331184,0.0029010644937789865,47.93980668141009,55.88570419959864,-0.03574129173295428
148,90.70007073652032,-0.002423872054987161,0.006610348220729367,2.8576144493477416,-0.0028278789877857974,48.082019692271096,55.881342923969726,-0.02923397432331522
149,90.84494071341605,0.004470901433853345,0.012797698121521428,2.859619260379318,-0.03002679429777965,48.22436977599445,55.87780918385361,-0.023166069979445394
150,90.97947331050062,0.0038203671915122703,0.00999798533750873,2.861507347059021,-0.013019847450726468,48.36682200584197,55.87400669234499,-0.026021361997284016
151,91.12436594270963,0.0025005090789959263,0.0040993521038465985,2.863424928169372,-0.0077886370521375505,48.50936303554021,55.86952225084403,-0.03197281321005299
152,91.2692682546472,0.0022469217530143542,-0.002335855161369249,2.865219347068208,-0.00023936508602392416,48.65198015933327,55.8642277062736,-0.038505375787900385
153,91.41418123501961,0.0032160951671828604,-0.008686177364051417,2.867048014203995,0.0025354703837929503,48.794666406354914,55.858074034357834,-0.04490023679903767
154,91.55910330003218,-0.005092909334705486,-0.013523890938632821,2.868805865641964,0.033290378404677246,48.93741945232466,55.85114978590001,-0.049818753727854735
155,91.69368122731416,-0.003864487569685189,-0.007911931364062319,2.870542980481044,0.00910444657200334,49.080298811849644,55.84481561755563,-0.04424305996985225
156,91.838620230569,-0.001834839638563255,0.008447893261316786,2.8722328360135063,-0.00984667099641845,49.22334989572942,55.8405171652657,-0.02791674471157026
157,91.98356626585701,0.0012599254414860444,0.01835676874954384,2.8737609877951815,-0.025191799686239986,49.36652461853529,55.837490441724306,-0.01806662077843615
158,92.12851953993388,0.004318190175685085,0.020152439721758064,2.8752666589384313,-0.030623197866716523,49.50979433730071,55.83492250312519,-0.016296192993829697
159,92.27347945930109,0.006894697094152998,0.014878985243359732,2.876790785931063,-0.02884860144827281,49.653138122905744,55.831766298000865,-0.021611870912396712
160,92.41844484217938,0.008835433489264563,0.00839254407478629,2.87828377512566,-0.026431960165894934,49.79654904207882,55.8278784820006,-0.02811529313021157
161,92.55306095012008,0.00879851713439883,0.001974243425027389,2.8796870427341164,-0.01839371102314099,49.94001659813231,55.82316409810057,-0.03454782152285609
162,92.69803646742764,0.007916371089258826,-0.004603576397538944,2.8811252857672813,-0.00990223669949641,50.08353132341216,55.81753798705483,-0.04114583813285247
163,92.84301608857426,0.006326919618210093,-0.011019658375392538,2.882526481888491,0.00030858952965398187,50.22708715416394,55.811003360375054,-0.04756788968069639
164,92.98799961722867,0.003954769990755833,-0.01760758713190569,2.883844003607829,0.012404959958256318,50.37067313245647,55.80352391297388,-0.05415903575208183
165,93.13298595900612,0.001941983957125567,-0.016773521818184367,2.885192153064572,0.01231147668020498,50.51433065286144,55.795976669360485,-0.05332314898181536
166,93.27797495723712,0.002074960945917668,-0.010863494760879,2.8865054768101666,0.003717787770501177,50.658097267240876,55.78911791361747,-0.047408083407730645
167,93.42296579047037,-0.0031596584202073417,-0.004489636552293952,2.8878325224296715,0.014201323374826668,50.80197294863402,55.7830165561888,-0.04101589297282905
168,93.56795790744525,-0.004044849791364626,0.0021178490449846876,2.889083892489172,0.003324451484258053,50.945954919238076,55.77779378476167,-0.034395113717654156
169,93.7129508150822,0.004826703421220012,0.008528745695781659,2.8903545581762686,-0.02786285539356919,51.09003816046586,55.773466605582534,-0.027949374539211893
170,93.847587218999,0.005174249180426829,0.015118897226410688,2.891553596288026,-0.025140921455740876,51.2342150926028,55.7700801401622,-0.02133767398763389
171,93.9925798773796,0.005672860197018362,0.014266719744633782,2.892734606239999,-0.02658677850838237,51.37846018294582,55.7667590017158,-0.02216555045382431
172,94.13757154867807,0.006232148038765144,0.008283049238091866,2.89388135467329,-0.019355795797097886,51.52275277261892,55.76274418900762,-0.028092362271971785
173,94.28256181456564,0.006359213705227626,0.0018412193098531482,2.8950505049986037,-0.013784274527018608,51.6670875663576,55.75796430829968,-0.034501634106171936
174,94.42754968948739,0.0057621944617678635,-0.0048320095951903674,2.896191289398491,-0.005023032325080794,51.81145481570644,55.75229696098523,-0.04113955208032063
175,94.57253505744086,0.004361116941193293,-0.011373581194654037,2.8972649777657633,0.00464876350150319,51.95584511000326,55.74572495615294,-0.0476022420942386
176,94.71751706575377,0.00219677674286364,-0.01804504028414744,2.898318126684297,0.01641572426612291,52.10024874026875,55.738203553663276,-0.054230129837668416
177,94.86249512162392,-0.001293003421153931,-0.017318999653926248,2.8993842103657053,0.021005234906289597,52.24470866578276,55.73060806426455,-0.053408683427332876
178,95.00746910384426,-0.002525134311422989,-0.011433420024106411,2.9003877714136546,0.014598328197292695,52.38926056800652,55.72369975313224,-0.0474712684691341
179,95.15243743475813,-0.0033826685066759067,-0.005063590562279785,2.9014092169911074,0.010966833853669306,52.53390418298259,55.717552959606806,-0.04104684806836125
180,95.29740059189852,-0.003418340211925749,0.001472331951130279,2.902368016590154,0.0034777441119876566,52.678637634379356,55.71229214727124,-0.034393474684441
181,95.44235742712593,-0.0025799402934629594,0.007886687453530605,2.903344031205711,-0.004864043957872858,52.82345597230932,55.707935769159846,-0.027916258086310177
182,95.58730734857218,-0.0008574181418103927,0.014394816211160677,2.9042572851947535,-0.01563580451448269,52.96835227633374,55.7045293970079,-0.021274132652347146
183,95.73225053203194,0.0011338068463576522,0.013507776834448038,2.905174885983717,-0.0159083910342082,53.11330282495297,55.70119644257529,-0.02209003508149923
184,95.87718480898221,0.002248340690853438,0.0074872822517937365,2.906067006930639,-0.010774654263725078,53.25828742186511,55.697172653447325,-0.028036632675615427
185,96.02211124985841,0.002626852931900297,0.0008934687601094282,2.906920614763071,-0.004886153918719206,53.40329890280381,55.6923815658405,-0.03447436896271696
186,96.16702841186887,0.0021677767877598254,-0.005855557078809692,2.9077145587322093,0.0034189321064135546,53.54832569034054,55.686697778178235,-0.041141212947423136
187,96.31193570440445,0.0012456574505887762,-0.012211805508065776,2.908510805586017,0.011557976197033488,53.69336226701244,55.68012846932842,-0.047324806818181096
188,96.45683359998053,-0.0016150056444617982,-0.00945841893126076,2.9092787833232703,0.012908579307966624,53.83845522131968,55.67378879007856,-0.04448094569642194
189,96.6017193407692,-0.002247984186129915,-0.0035091436820438027,2.9099958021720465,0.005949602414005439,53.983619254479606,55.66811820268562,-0.03843842977468028
