Iteration,s_cur,w_cur,mu_cur,v,steering angle,Racecar X,Racecar Y
44,77.30532338426454,0.00312226482813126,-0.021601527925291464,2.069555126768838,0.012267146732373335,34.70516213992123,56.49220635099333
45,77.40069996575328,-0.0013754541403861174,-0.019601477152628277,2.086692176417285,0.020009405606128152,34.80313098735401,56.47503981256401
46,77.50657697262143,-0.004683645870027954,-0.017337841172124335,2.103548908171896,0.024119193806634853,34.90211760596759,56.45831881548086
47,77.6017335993252,-0.0036146353680259345,-0.016040055167946043,2.11948347433025,0.015871488575958614,35.002061495009364,56.441960727876406
48,77.70727921496989,-0.00486913271056514,-0.016113877187653447,2.135785240009047,0.022365846082333777,35.10295743885116,56.42592414121007
49,77.81263560486126,-0.007281909148778555,-0.016367486241757767,2.1517758273925085,0.030342122923556154,35.20480001466098,56.41024243021497
50,77.90730492761446,-0.008425264600190734,-0.01664061847129439,2.1674973320306297,0.03232756497723682,35.307569351446176,56.39490238223371
51,78.01232131672356,-0.009335655045935257,-0.016324969565214342,2.18294496730311,0.03453373766447014,35.411257355072266,56.379969323233
52,78.11716891382856,-0.009837474611930425,-0.008473574126200312,2.198119327446932,0.02519522421803528,35.515980240027,56.366449958165795
53,78.23231046057158,-0.008958832472130255,0.0010146345743620167,2.213058198915145,0.012124086174247371,35.62171539758678,56.3544578475829
54,78.33682547458572,-0.007187999292281099,0.003393732357440893,2.2277630168858598,0.006534820244848153,35.728313433727294,56.34292250021319
55,78.44119204810819,-0.006354706424225603,0.004146884774186788,2.2416487281130393,0.004361080821624507,35.83572145141198,56.33172531859618
56,78.52459085970965,-0.007413374153614318,0.003775969274836033,2.2520697300390515,0.009287925965370853,35.922212764191976,56.323073916406464
57,78.63910513212174,-0.004621528345706691,0.0044415156530250854,2.265014221574131,-0.0026755407880960005,36.03101292677812,56.312670600784145
58,78.7534628959511,-0.006131857792412633,0.00540728307139382,2.277895523990041,0.005032067536647315,36.1405550434145,56.302761182927064
59,78.87804666872778,-0.004829703299851175,-0.0009543143204129301,2.2925540453286835,0.0068603398475312605,36.27286647968878,56.29039391659772
60,78.99210241020926,-0.004024694818343772,-0.007315485821481449,2.3053335376422237,0.012228370670345717,36.38386662302853,56.280054790924815
61,79.1060242689337,-0.004364086002777999,-0.006149999673016104,2.318512508699597,0.010372713331005498,36.49564311123385,56.27036058383629
62,79.21981921300093,-0.004808094008074143,-0.004724964469708937,2.3314712229945425,0.010719243012300452,36.608175294045324,56.2611869593972
63,79.33349402945794,-0.004804972195843768,-0.002962657314920847,2.3442161944653788,0.008412381232697084,36.72145017322171,56.252557842048894
64,79.44705532947397,-0.004272724889706867,-0.0012256716098999476,2.3567594431800143,0.005183606236429863,36.835451823466926,56.24445560897908
65,79.56050115360966,-0.0034261809704315147,0.0008219214366040895,2.369091592975612,0.0008018744040727589,36.95016850481904,56.23691769902324
66,79.67384711823908,-0.003215913291258515,0.0028424820722134925,2.3807139884849886,-0.0009770225049389185,37.06556570695269,56.22992976722543
67,79.78709930620143,-0.00498280872347563,0.0036135827151246858,2.3925165570135873,0.004772308037187154,37.18163776833826,56.22338327277598
68,79.91054684723596,-0.0032369669891756615,-0.0027724894711447234,2.404059405573561,0.005883652774294243,37.29831547976722,56.21620912180136
69,80.02362254376071,-0.0035063695974155854,-0.005323270242065803,2.415382577764594,0.010140138186222336,37.41564676941407,56.20942100525217
70,80.11608132407261,-0.00497408435303972,-0.0012060035284164883,2.424384078512982,0.008298334721342093,37.50998283174398,56.20445527772902
71,80.25981619160483,-0.0036240677033741197,0.00013841101188294402,2.4370537735588544,0.002869106840934145,37.65224535789561,56.19773592162623
72,80.36241555569447,-0.004869840677703261,0.0021132349740997647,2.4446443594949057,0.006442428038158523,37.74754931874278,56.19374968908872
73,80.50596963221268,-0.004462101932557257,0.006421961977207236,2.4566555589435293,-0.0016144049076392292,37.891190844620496,56.18852360403566
74,80.61870253710438,0.003217318558387294,0.009691417068251607,2.466001688903192,-0.028518002351499983,38.0114941144982,56.18486323274918
75,80.74162965973464,0.00197588813041762,0.0064785603902848266,2.4761850761905886,-0.01044473210828768,38.132348172483766,56.18132038417627
76,80.86450704640625,0.001802439036511605,-0.00012656821269674268,2.4861404027799052,-0.006644179994650818,38.253731027047074,56.17702203033606
77,80.9873405755454,0.0015586844256992765,-0.007425685834543394,2.4959025447049727,0.003140721332215924,38.37563017678123,56.17202933358821
78,81.1101313813459,-0.0016855729526911345,-0.01421852183869099,2.505479210676634,0.020050017193173297,38.49803349328486,56.16638282689111
79,81.2328911521961,-0.002561584939864912,-0.012752925975050289,2.5148759408580434,0.015382146104288678,38.62097687271335,56.16113434861111
80,81.35562542888975,-0.0032820303815054327,-0.010004879991318383,2.524097643164531,0.01593917501554808,38.74445900936624,56.1565445122923
81,81.47833967026662,-0.003861585289326651,-0.0053572873296134915,2.533141422639124,0.01165070974992258,38.86846680971717,56.15262617871422
82,81.60103926208498,-0.004634870489264883,-0.000715466702501999,2.542017749333979,0.009696823835711561,38.99298676256282,56.14937269211786
83,81.72372894569968,-0.0059805450252096186,0.004237281605721233,2.5507262136735322,0.00836713304680381,39.11800666815964,56.14682495669293
84,81.85663980739545,-0.0030880603822074225,0.009161095474532921,2.5592616643331,-0.0068834461914234965,39.243513045510554,56.14496652117998
85,81.97932954580033,-0.001018264266898364,0.012319115964171345,2.567642314784063,-0.012025832632355737,39.369492049570646,56.143685856622376
86,82.08157727603172,0.0005443352831430335,0.009096125606162353,2.5739705907846586,-0.010428008289183562,39.470589396253054,56.14225758723928
87,82.23496664563004,0.0016787555742911549,0.0022136104599836948,2.5828747630762217,-0.004668775925894177,39.622731844271854,56.13928320829276
88,82.35770091249995,0.00317847216600899,-0.0036242352292781277,2.5900820637810424,-0.0031693180166525543,39.74993699591674,56.13603049750024
89,82.49069105618413,-0.0022820087903006395,-0.009415748053967832,2.5976124335804913,0.022159550322540945,39.87752990647899,56.132027178578916
90,82.61348205654288,-0.004021465599515529,-0.01463529380855455,2.6049611228193292,0.025741749850784798,40.00550833883476,56.1273114743412
91,82.746544282938,-0.004259687555435677,-0.011443297652363515,2.612466285911096,0.02064785730999294,40.13391306416339,56.12295764379866
92,82.8694044785453,-0.006601218397831163,-0.005685384396534765,2.6198015112453246,0.02206103632422354,40.26274740278938,56.11927351706744
93,83.00253746998062,-0.004762060124560594,0.0008234750080768904,2.626997264022375,0.006659050395125925,40.39200089472339,56.116303096278145
94,83.13570526209706,-0.004718866632089589,0.006923273958329368,2.634063200239465,0.0038048245996206917,40.52166182062981,56.114053188830376
95,83.25866540359841,-0.00498589897016829,0.013204272748549961,2.6409907328153857,-0.0029292026555085525,40.651719036968494,56.11256904828523
96,83.39190580455568,0.0016635234221232433,0.01902567301336422,2.647767600627124,-0.02962211662580124,40.782160407440124,56.111809145448696
97,83.52517975792213,0.0023919193017749763,0.016641390632541775,2.6544238862230616,-0.0186621732588519,40.912969704935215,56.11068951025225
98,83.65848892657647,0.004723353874273387,0.01133734949910492,2.6609525039129203,-0.022831121823227527,41.0441346325083,56.10888271048054
99,83.79183489192246,0.006503503383630639,0.005535276135499423,2.6673681980625235,-0.018904982022214967,41.17564347637598,56.10633128173544
100,83.91495234492615,0.006130185842461733,0.00010864758701512045,2.673671110514883,-0.011690059347704056,41.30748495319972,56.10302247031354
101,84.04836049608728,0.004860577283191214,-0.005752299367462577,2.679863859674185,-0.0023150837055219853,41.43964677861426,56.098909258337436
102,84.18180406505844,0.003207782498009224,-0.01145857886852486,2.685947395259421,0.007209674760411632,41.57211840615844,56.09400761818165
103,84.31528061880695,0.0015458283027469364,-0.015737387419302973,2.6919222297317416,0.014710766669449982,41.7048940630359,56.08843141389923
104,84.44878780508508,-0.0016377510847093587,-0.011402978353562965,2.697781114052383,0.01589310251747099,41.83801432618138,56.0833584358155
105,84.58232710014094,-0.002221500235934012,-0.005227145258059451,2.703535162906499,0.008728522286166135,41.97147786854389,56.07898365721405
106,84.71589989805275,-0.0023796910074034517,0.0009954460518026842,2.70918755116398,0.0033662864656824696,42.10527586664352,56.075336586126866
107,84.84950204256522,-0.0023132216700099298,0.007630370193753677,2.7147350150785137,-0.003945126537160023,42.23940003235985,56.07248538621027
108,84.98313314490682,0.0030374606812750555,0.013574756926622022,2.7201781181371754,-0.026100931087274265,42.373839529862906,56.07039763165391
109,85.11679809945646,0.004576578651692865,0.010897910198365057,2.725519703220118,-0.018649859626751215,42.5085692369422,56.067980004588804
110,85.26077612488663,0.005656504413586952,0.0056263008960177885,2.730754613565714,-0.017593339377315022,42.64357515416701,56.064873783613
111,85.39449852113313,0.004357107120882261,-0.00038268095537308255,2.735836637880368,-0.0056372086732295445,42.7788461223014,56.060997806338705
112,85.528253208876,0.0025885269811768115,-0.0062613038249943465,2.7407683274039525,0.0033542088050638307,42.91437149259119,56.05632782537722
113,85.66203463662772,0.0011109211617478464,-0.010499821201873871,2.74556504179059,0.010294667636991588,43.05014476504191,56.05096102235045
114,85.79584241287475,-0.00310109599207314,-0.006417098129270826,2.750247101739377,0.01504144923275241,43.18620366380331,56.04608234136639
115,85.9399759620961,-0.004604037391427195,-0.0001709944006118569,2.754819873949754,0.009187119011327832,43.3225469351078,56.0419087550532
116,86.04294692358049,0.0017932909636973558,0.004976074961458021,2.758434188401249,-0.015526159065043635,43.43182030501345,56.039111480105475
117,86.20773210732315,0.00248750672179558,0.012814381128177121,2.763381153116129,-0.018798697850650442,43.59604284409063,56.03588782115455
118,86.34165035466687,0.005827635007520611,0.012056394313798346,2.7676240511704147,-0.02679581821877643,43.73315518468911,56.03326836512592
119,86.48589854795172,0.005231701575431367,0.0066922523892412045,2.771784055627424,-0.014360188869441275,43.87048945355855,56.02992724743308
120,86.61986764000599,0.0050163067299179255,0.0007441944744730478,2.775855790933816,-0.01035924915212098,44.00803564487388,56.025845765281716
121,86.75386290050763,0.006661000853457542,-0.005434349505704539,2.7798271039783833,-0.008477489720685861,44.145781109943364,56.02093113747454
122,86.89819246011736,0.0030929178627763995,-0.011287003063020329,2.7837014173497625,0.009907148338627622,44.283715418260094,56.01517834537449
123,87.03223574153984,0.003181491758061976,-0.015855085081271536,2.787495118420755,0.008651548664149843,44.42183360945661,56.00869496839901
124,87.17661785927307,-0.002918109066107467,-0.011790947854062317,2.7911820141273873,0.022322110374765627,44.56018396598153,56.00268001412405
125,87.3107099627974,-0.002431229769172264,-0.005342178532397046,2.79479246515475,0.006421563559716258,44.698769220552904,55.99737101666798
126,87.45513990242156,-0.004079726273208959,0.0010204494055283675,2.798320660938874,0.008996630706224869,44.837582712071516,55.99282696924448
127,87.58927876414283,-0.0014884394845572088,0.007569678613708497,2.801758287963925,-0.009088067219036898,44.97661766573426,55.98913003845748
128,87.73375831479476,0.004053163526904645,0.013785361426406517,2.8051181926573188,-0.027509125939055905,45.11586373710557,55.98625259375353
129,87.86793820059496,0.002669222440825088,0.011050080339374269,2.8083980240871336,-0.012073758454018743,45.255290782998905,55.983088179036606
130,88.01246510522476,0.004705211269601789,0.005333639537171031,2.8116054497891394,-0.016585476622412786,45.39488340242235,55.97924037696644
131,88.14668773672895,0.0037620872176222088,-0.0008111310976648411,2.8147302602466397,-0.0033667209417020637,45.53463033175268,55.97459818815689
132,88.29125631923203,0.0034182878566779242,-0.006955935778274025,2.817787493477029,0.0008895011899409423,45.67452141205082,55.969122256534945
133,88.42551962281797,0.0035444061931409437,-0.011639517561538693,2.820770620655561,0.005273115814977941,45.81455190744758,55.96290461862452
134,88.5701301060526,-0.0008385262353051907,-0.007481564492906045,2.8236768424759573,0.011158742382615472,45.95476825554582,55.95714653134581
135,88.71476176537908,-0.004964200435051343,-0.0011577184234852211,2.8265131991285553,0.012614226459437067,46.09517421909902,55.9520985365624
136,88.84908113071067,0.0014077824476912716,0.005244741892703519,2.8292742944938007,-0.01636450082873803,46.23576436615708,55.94782970979396
137,88.9937504029005,0.0028474784729146012,0.01030405079344332,2.831977514574836,-0.01605761768081768,46.37652911649863,55.94427807331616
138,89.12810430481208,0.004751264919429187,0.0064927514843704515,2.8346113378260784,-0.01669927277605833,46.51743184411145,55.94025258081444
139,89.27281098603574,0.0025001461602975382,0.0004667421559583218,2.837162657704582,-0.0012071052851094118,46.658459191275625,55.93550298804969
140,89.41753416875844,0.0034020585143500963,-0.005750045397729497,2.8396701087834737,-0.0016275547802951477,46.799601109681156,55.92995887887446
141,89.55193746957991,0.004118566104244385,-0.01215718107066266,2.8421175890249772,0.0052396336783246955,46.94084564368463,55.92353247211521
142,89.69669471313308,-0.002184942343534388,-0.018001479441868362,2.8444963259850633,0.029760532347568966,47.0821853988761,55.916249803337074
143,89.84146772175207,-0.00463055884067343,-0.015051206737133782,2.846819227226313,0.023107257946450514,47.2236715504225,55.909222577753546
144,89.97591489867824,-0.007430435623262987,-0.009042202714403924,2.8490927153546233,0.025964926376093656,47.36531942947008,55.90286461539026
145,90.12071781284786,-0.0063433996328465265,-0.0023853441076111537,2.851301674132875,0.012223059670919294,47.507127620414266,55.89730173506454
146,90.26553558455913,-0.005640497425051013,0.004050863649754266,2.8534657919063964,0.006734154698758332,47.64909014650618,55.89258144143905
147,90.41036762236732,-0.005416918741569915,0.01072102222032445,2.8555727007593035,-0.0009806210432677116,47.79120057925757,55.888764323273826
148,90.54486576529457,-0.005087810119977128,0.016840299992329832,2.857632103259167,-0.00734062286711624,47.93344949524422,55.88581203455243
149,90.6897232306445,-0.0021313260456912834,0.01404184090885563,2.8596376524289964,-0.009850030781912652,48.075807935387125,55.88260478729925
150,90.83459259571094,0.0009230848439685556,0.008210608433213196,2.8615919050227374,-0.010004824149262459,48.21826171881243,55.87872099550032
151,90.97947331050062,0.0028412780228412146,0.0017372073574080105,2.8635015595217976,-0.006775439733956971,48.3608006350915,55.87402970737125
152,91.12436594270963,0.004765693644612746,-0.0046009860101570155,2.865367872925085,-0.005136965738684641,48.503415551818556,55.86848111539279
153,91.25891790123094,-0.0036211115517460436,-0.011060824921127033,2.8671843801314694,0.028589131436104386,48.64609602893155,55.86201410512079
154,91.40382989077091,-0.003027758673753388,-0.017096298301606083,2.868950461463425,0.021293148055606767,48.788835735786606,55.85466731522528
155,91.54875149213623,-0.004499371478343223,-0.01415626254775626,2.870678291604957,0.02463986393474101,48.93168695985709,55.84756155943707
156,91.69368122731416,-0.006106229649135403,-0.008148375824451826,2.8723616913536536,0.019762444214114425,49.07466655538474,55.841123375256956
157,91.838620230569,-0.007248107489030352,-0.0015599270465056492,2.8740112882482407,0.016047739670935736,49.21777436218943,55.835488326841215
158,91.97321281523851,-0.007546662786572623,0.004915433833412308,2.875622171416954,0.009460902650648109,49.361005311767975,55.83070901604343
159,92.11816539511027,-0.005508852465002814,0.011522520050617935,2.8771961331149334,-0.0031929899861840444,49.50435377418547,55.82684806263521
160,92.26312499917137,-0.0028258326724712435,0.01764860887519637,2.878737838012654,-0.014617638739976718,49.64781098136628,55.82386759465291
161,92.40809008794344,-0.0004828896140370545,0.01482883668721291,2.8802416385373335,-0.013076971962208828,49.791348645904606,55.82064432608294
162,92.55306095012008,0.0015065827112173474,0.008853450575323052,2.881707912869746,-0.01142564562602419,49.93495324028889,55.81674725540904
163,92.69803646742764,0.002741544369870443,0.0022963429027420545,2.883144659840017,-0.006730812243673888,50.078615155439884,55.81203749796452
164,92.84301608857426,0.003552555533046379,-0.004136371947709883,2.8845514591197436,-0.0021849388346225074,50.222325843640135,55.806460949560964
165,92.98799961722867,0.004330864735103168,-0.010736264363290893,2.8859284565296592,0.002753115824446757,50.36607546771208,55.79995472958994
166,93.12262973970688,-0.005359701576500986,-0.016862056205144693,2.8872608688811368,0.03847096178109463,50.50985832742324,55.79255702472334
167,93.26761851018493,-0.005554202300392187,-0.013706790164133231,2.8885720774726305,0.019854195548958647,50.65372878028538,55.78541739256005
168,93.41260926134638,-0.005090331318104635,9.146926068481775e-05,2.8898613011266274,0.006956633381490331,50.79774565726525,55.779978450191564
169,93.55760127778196,-0.003903997105413677,0.008739364053083953,2.891120701956757,-0.003317814630711173,50.94187009791236,55.77559077398399
170,93.70259416694873,-0.0020763347968114645,0.015125782836787671,2.8923509816755764,-0.01346209872838707,51.0860896589123,55.77214221053698
171,93.847587218999,0.001022720187676893,0.012254418109073129,2.8935509137795212,-0.014612232465161388,51.23037263607874,55.76850089559456
172,93.9925798773796,0.0013614530310985154,0.006211744504740935,2.894724505647644,-0.0067566076897306905,51.374704155115964,55.7642065763934
173,94.07543248831736,0.004440673516750496,0.0021938347893284416,2.8954265383397915,-0.01371198861750891,51.46132194257976,55.76124465315965
174,94.19971043404796,0.004688349685712918,-0.003079619541251244,2.896274130403955,-0.0042397050848875795,51.57683082004883,55.75682068784441
175,94.34469969786892,0.0049642534358648694,-0.009615866171875265,2.8972773577282784,7.89992074676964e-05,51.72123427123264,55.75048165846922
176,94.47933060959107,-0.005318130187602142,-0.016285013272558047,2.8982420298842917,0.03851496769019334,51.86564916951259,55.74319893459997
177,94.65538228796498,-0.005803048117173471,-0.02159063750850443,2.8993983469317515,0.03134257760511836,52.038968407872225,55.73350835987521
178,94.76929540261428,-0.008287411763167994,-0.016386092824361764,2.900157034741799,0.03454336602033464,52.15458054745578,55.727497206351686
179,94.91427214998197,-0.008846046652647058,-0.004249691948741585,2.9011249230762672,0.017989703935156382,52.29921620396278,55.7215011883391
180,95.09030878558325,-0.006636043755388703,0.014232242348869661,2.902240455135204,-0.007504299719361885,52.472928442663445,55.71669623946235
181,95.23527429387586,-0.003598029088542864,0.02609411272910389,2.9031781241802372,-0.022544883277396045,52.617789775660995,55.71469708871644
182,95.38023373397913,0.0016536568165073826,0.02583995283846452,2.9040941262370503,-0.031726634513371904,52.76270645222074,55.71292117405196
183,95.52518719685162,0.0035002443844029726,0.019881962724212165,2.904989258247861,-0.0251644620075283,52.90766614033711,55.71057407103438
184,95.6390737579505,0.0061282672292877855,0.014597910205705222,2.9056813167979496,-0.02845148627580477,53.023660448659555,55.70818607342953
185,95.81507109247538,0.006698543506767642,0.006547526950636318,2.9066650727086034,-0.01759920914701616,53.197686144805374,55.703582103755956
186,95.92894552947716,0.007880817700223378,0.0012083331389232121,2.907299906160556,-0.018253670380010988,53.31371879909741,55.69978400337842
187,96.10492201715624,0.006509911701580824,-0.006836490849858823,2.908220526918809,-0.002673025741814411,53.48778247458123,55.6929606440903
188,96.24983432878007,0.005170168947386987,-0.01340258894223778,2.9089640812944184,0.003978093203665645,53.63283959555143,55.68623854896436
189,96.39473541288463,0.003442935075598607,-0.02014148814448946,2.90969503356066,0.01575676773886271,53.77789243341355,55.6785509999687
190,96.53962676284058,-0.0033216411971239575,-0.019512639570590462,2.910394432778062,0.03026458626905432,53.9229833452605,55.67078001244567
191,96.68450672598019,-0.004606226132367149,-0.013652448226275204,2.911076285095768,0.019883407923680894,54.06815037424005,55.66369347868249
192,96.80867998970992,-0.005717632316242736,-0.008532896566000758,2.911610225227963,0.020418451112351944,54.18433809975576,55.65857303262577
193,96.97423140747803,-0.006488544281534542,-0.0008270607402520724,2.9123636987115598,0.01176497849382218,54.3587086561714,55.65194051783881
194,97.12941902080962,-0.006400503189629953,0.005568085905613973,2.913005802049952,0.006200041886003211,54.50409359981472,55.64742129781214
195,97.27424816068218,-0.005060457651346155,0.01201168649814921,2.9136053660062626,-0.004478417962347302,54.64954152953594,55.64385942073396
196,97.4190622069668,-0.0037022012268008724,0.018083382581161267,2.9142106647154598,-0.012552167712805443,54.79504493585296,55.64120971397126
197,97.56386203447055,0.0034959892453801755,0.01499715806298818,2.914767271270886,-0.02648531913756643,54.94057837750837,55.63833994314564
198,97.70864709788381,0.00390288492717544,0.008818124249148518,2.915331764146788,-0.013276618141050793,55.08613077833347,55.63480216652128
199,97.85341522206033,0.0040076399637915035,0.0020325230246531767,2.9158605621120826,-0.009682625101483105,55.231692810677984,55.63044357285422
200,97.96715068817446,0.003847858759306521,-0.0035129794209085574,2.9162705319114743,-0.002995871084176297,55.34814376571378,55.626319333531136
201,98.11189085641033,0.003401764398813536,-0.010160122304122332,2.916762060117064,0.004785675627933086,55.49370244600189,55.62033189968284
202,98.25661148088949,0.0033608472105927443,-0.016973564711704192,2.9172108581487755,0.011123599171415994,55.63924620571114,55.61338265560715
203,98.40131557167591,-0.005003334229150703,-0.020628920981504706,2.9176591817240873,0.03862455851711102,55.78478534316242,55.60580436941156
204,98.55633441057239,-0.006844378217728669,-0.01578638861076831,2.9180966906472157,0.02585665764282837,55.93037961589833,55.59879923510344
205,98.7216644352257,-0.007324254397907587,-0.0013331174739179552,2.9186078185826787,0.012504755540048798,56.10520108115349,55.59218644516481
206,98.87663649101914,-0.006684508482615276,0.008162696398852809,2.919031817416762,0.002946169273912811,56.25096519285896,55.58822443956188
207,99.02125706906698,-0.004597146103011506,0.014943473930569606,2.919459715297027,-0.008758559858242292,56.39677920624124,55.585302171993234
208,99.1658562103857,-0.0021507762182190826,0.021017012486514552,2.9198736786379267,-0.019650927201804773,56.542634529102955,55.583364273610705
209,99.31043333309029,0.002169027293493516,0.01783143081953842,2.9202710805364003,-0.02360138946786561,56.68851141598817,55.58124070068619
210,99.45499013244151,0.0038374610227455527,0.011588655849401608,2.9206556115032907,-0.018258383196346956,56.834400514667344,55.578462249741676
211,99.59952143305483,0.005107732188521445,0.004739503564102687,2.921016128200721,-0.014778379741885315,56.98029357293557,55.57486620631935
212,99.74403133235093,0.005813398491595613,-0.00215056910156175,2.9213784242374836,-0.008767933339788399,57.1261837480206,55.57038670061401
213,99.88851689129292,0.0061261415436602955,-0.009026759116706806,2.921730374807641,-0.002661770254159093,57.27206267671722,55.56495609179181
214,100.01234173957411,0.0032188669856247527,-0.014494171401405076,2.9219911850628337,0.01108883407636382,57.388752843447406,55.55993083056964
215,100.18773054813045,-0.002702291486215125,-0.022793337594681162,2.9223635508456316,0.03459434597248495,57.563757398040174,55.55124185811187
216,100.33213824942365,-0.004290924252060318,-0.0221874072324022,2.9226675390992924,0.02862081188627071,57.70960493441859,55.54380816410061
217,100.47652192668961,-0.005855910134341452,-0.00959872761426439,2.9229737650109,0.01826976232841001,57.85553891815054,55.53789024122429
218,100.62087696883033,-0.006684800675343622,-0.00018783109563269562,2.9232740152798273,0.011978187041043326,58.00153702689537,55.53321195581476
