Iteration,s_cur,w_cur,mu_cur,v,angle,Racecar X,"Racecar Y, Racecar heading"
83,81.6112634507388,0.0025375461256178016,0.0022945198930619526,2.544624820476736,-0.011880811037130755,38.998116409073084,56.15352590477253,-0.023169855276137487
84,81.73395284423789,0.00022491501727644998,-0.0026239371517680077,2.5532799556872154,0.00643747213107667,39.123257570843506,56.15010400440006,-0.02724066613508327
85,81.85663980739545,-0.003072116173193707,-0.007428141458439619,2.5617732113607707,0.017724105072077258,39.24885337704861,56.1461003700388,-0.031318254151459855
86,81.98955384080244,-0.004029128368765281,-0.004703973862495658,2.569785162505276,0.013216223789138306,39.374915363671505,56.14266389104022,-0.02750426312313994
87,82.11225220969962,-0.0011267568460426357,0.000612917233466348,2.5776670790971137,-0.003274741934659324,39.50143241086184,56.13992093309632,-0.021824268894640644
88,82.23496664563004,-0.004317616136734302,0.005773294194343581,2.5854037629496074,0.004525738375398378,39.62839204593429,56.13783376313719,-0.016422009800306968
89,82.36792986497576,0.0012371336639020786,0.00433932133499404,2.5932799298543663,-0.011234581088284392,39.75578149113853,56.13549179212283,-0.017735369389552138
90,82.49069105618413,0.004026099355612908,0.008287713146040154,2.6009966816675996,-0.024671923676669073,39.88360913064982,56.13371013273098,-0.013909565048386053
91,82.62371519489245,0.002011046150639288,0.005447112776115759,2.608269734118055,-0.008146509303501663,40.011839384096575,56.13152731517822,-0.0169903627312167
92,82.746544282938,0.005281444483419082,0.0002463956743707918,2.615432787167873,-0.01059903409972838,40.14045408174719,56.12863491489219,-0.02247394012477624
93,82.87964429995034,0.0014797610751745645,-0.005422461390341304,2.6227224578555295,0.00924783368730794,40.26945232175911,56.125001882510546,-0.028421733064125897
94,83.01277947898134,-0.002750803106273932,-0.010390874316474452,2.62959827214173,0.025353102746525153,40.398814769604556,56.120653683112515,-0.03393968156638241
95,83.13570526209706,-0.004321473734231238,-0.007215672610933588,2.636610540319856,0.019414571289104326,40.52857580817151,56.11666243970097,-0.0310348408755188
96,83.2689138547818,-0.0017753005874283343,-0.0014233466110029624,2.643481191541755,0.0023739557036533995,40.6587384931588,56.11334463994159,-0.025509948568883688
97,83.40215636285372,-0.001609763255859824,0.005116887908362511,2.650222378059297,-0.007057977249434408,40.78929277359426,56.11075129809343,-0.01949583083578357
98,83.53543240315668,0.0037938523681088523,0.010957498379403408,2.6568388981622895,-0.02801060411461585,40.920227107304044,56.10886691407374,-0.013913908961839883
99,83.65848892657647,0.004807683956623357,0.008311867598303824,2.6630794437453695,-0.020912688530501128,41.05150609403541,56.10661766964174,-0.016815319626603896
100,83.79183489192246,0.003499083712054559,0.0029892759523111323,2.669463245002299,-0.008461787563839866,41.18312271841957,56.103676331065216,-0.022390785771669
101,83.9252131356766,0.0022784026956868793,-0.0025879620689561733,2.6757251084424594,0.0029809756652978375,41.31506782048234,56.099984018930485,-0.028465069614265447
102,84.05862327254943,0.0008446676939411493,-0.00798458833813509,2.6818791316426207,0.010682527676900845,41.447331140307,56.095552782350886,-0.03410587361860465
103,84.19207075199326,0.0003405380276687965,-0.0048461555479635265,2.687692999986888,0.0011884527459354198,41.579930257168726,56.0914596741174,-0.031208725994558397
104,84.32554923046095,0.0008278218820532388,0.0012502684173876233,2.6934234804764814,-0.009750114633784248,41.71286535030885,56.0880428096836,-0.025586207083825554
105,84.45905832108609,0.0015075738401957224,0.007613089021944575,2.6990531939763813,-0.020568879606096428,41.84612869751041,56.08536951206403,-0.019456012492607113
106,84.59260136363875,0.002211800126269115,0.006852159850614825,2.7047919963365468,-0.010988037236572667,41.97970507291886,56.08262041039019,-0.020446687358754788
107,84.72617600466066,0.002276483809831046,0.0014678980367857086,2.7102047847420154,-0.0026407903400733983,42.11356662077548,56.07913391289196,-0.02605781752253946
108,84.85977997183166,0.001718402484568019,-0.004064407838473727,2.7155403121029114,0.007046656183910765,42.2477021529174,56.07491959987389,-0.03203523977896807
109,84.99341465805915,0.001131077976511261,-0.008432805642064167,2.7209820935928435,0.007905568580614171,42.382113724783764,56.07004712354342,-0.03662189138305319
110,85.12708137379856,0.0020915822503346786,-0.00434317650926852,2.7261104606288002,-0.005590575700447664,42.516829173180724,56.065681506228955,-0.03274765024436401
111,85.26077612488663,0.003494546250326891,0.002081415095772421,2.7311630407306486,-0.019223630896925574,42.651845139917214,56.06202306539155,-0.026745248357263017
112,85.39449852113313,0.005141188722121785,0.0013122869132109471,2.7360469745958063,-0.012480443162535734,42.78713299311482,56.05826695372816,-0.027721183749234404
113,85.5385433225291,-0.00328391987885291,-0.0041417160855075075,2.740962146155372,0.02247011736376967,42.92267525123819,56.05376028393357,-0.03337913912268966
114,85.67232640865772,-0.0017808819634055541,-0.0094835102848565,2.7457509124949744,0.021007674437805515,43.058465142281705,56.048536245788526,-0.0391202841502001
115,85.80613582266663,-0.002508695415796675,-0.006406759656040428,2.7502552418204096,0.012031225487402753,43.19452698536831,56.04364858476387,-0.036238937178279224
116,85.9399759620961,-0.004443932874621848,-0.00047829399634524705,2.7548396988087345,0.008769251259461184,43.33087046035852,56.039446311792794,-0.030503030747260487
117,86.08413972046088,-0.00403852318457026,0.006169587882932426,2.7591380683407145,-0.0016197304441933503,43.46748291068372,56.03601192825804,-0.024231744060802
118,86.21803186167892,-0.0006855617058490189,0.01218773805448814,2.7635063628389,-0.01605465857794256,43.60435946269315,56.03334588684002,-0.018397634775553475
119,86.35195315718784,0.0027841649321081537,0.009488487145020041,2.767607927048352,-0.01603204267083423,43.74146570540174,56.030362545632215,-0.02127809198699928
120,86.49620284347124,0.004612080414896,0.004069338600926287,2.7717791981862017,-0.013119530734888604,43.878790857159395,56.02668942648643,-0.02705115884069744
121,86.63017340778113,0.0016335200089850805,-0.0020708540137048814,2.775846185823679,0.004503194322243817,44.01632478365134,56.02223236814764,-0.033364068104510446
122,86.76417155050603,0.0032589146004991998,-0.007775467600690256,2.7798190191210486,0.003062748764218995,44.15405751823958,56.01698606033004,-0.039238573039294594
123,86.90850252005444,-0.003052109301615799,-0.004568313828136716,2.7836941642122532,0.010990346434114732,44.29202254235794,56.01203675278655,-0.03636273495861023
124,87.04254719061474,0.0011911682097211914,0.0013971002725683412,2.7873403095169134,-0.011459179123348356,44.43022013673796,56.00776394218042,-0.03055874956350493
125,87.18693202416583,0.004835714559625423,0.007906218603090487,2.7909173389639266,-0.031629839963283626,44.568643207097466,56.00426785678023,-0.02420824336194485
126,87.32102545434324,0.002010444011719329,0.00730648170964221,2.7944028276458464,-0.011029595443499601,44.70726451275004,56.00073656565642,-0.025116763123218783
127,87.45513990242156,0.005150915394062146,0.0016979948802582356,2.7978149516172555,-0.011666388892906101,44.84606000912383,55.99647675395913,-0.030875424775628237
128,87.59959811046775,0.0019383311226541882,-0.004335239876477992,2.801148210114159,0.006888591810943657,44.98502059048849,55.9914659774802,-0.037056025945712244
129,87.73375831479476,0.004357221196709397,-0.010458284248905159,2.8044082612301633,0.007773233717041477,45.12413394883676,55.98560816181189,-0.04346538570054317
130,87.8782612136663,-0.0010601973416038055,-0.00941899217214992,2.8077089022519894,0.011840946516774493,45.26343388151677,55.97974360725008,-0.042565046399149396
131,88.01246510522476,-0.004849928032133994,-0.003499012012865066,2.81092809661591,0.013970063615464321,45.40294556287091,55.97458458547813,-0.03678121821749716
132,88.15701308967604,-0.00103124526906217,0.002977701593024129,2.8139537959085597,-0.007055791049346694,45.542656973382314,55.970164699819705,-0.030568413404291193
133,88.3015839282516,0.004681857455301251,0.00954631545943041,2.816924151028844,-0.03351361807654756,45.68256159539502,55.96658552122784,-0.02412755988260187
134,88.43584832842043,0.001614928758160939,0.007148346149787432,2.819922851837895,-0.0026638053494053154,45.82263190678802,55.962857952245855,-0.02665049579722314
135,88.58045988725507,0.003134562426767503,-0.008299838756949285,2.8227416240758725,0.01620328221255137,45.96279557436049,55.957103395552494,-0.042340239374038434
136,88.71476176537908,-0.003632731975270688,-0.017453030941136483,2.8255068354268866,0.03862822401197864,46.10306510892572,55.95017425478158,-0.05161002687629359
137,88.85941401271546,-0.004066315434648877,-0.01446657688729891,2.828197774668232,0.023127207358375697,46.243500151504485,55.94347720953504,-0.048848403299746296
138,89.0040842764745,-0.006465736150440637,-0.0008068513766583685,2.830926605779629,0.010134993602698641,46.38415792332829,55.93841716623428,-0.03529691599483023
139,89.13844009842153,-0.0037159511199173047,0.007732039739106966,2.8334877021536538,-0.006030655968332474,46.52499618326382,55.93434053960092,-0.026863480369614192
140,89.28314770809375,-0.0026523595440114075,0.014184209887294408,2.8360894525799303,-0.013364619347274466,46.66600466242888,55.93114307431217,-0.020613878773511087
141,89.41753416875844,-0.004744370244979119,0.011434481394486884,2.838613504272362,0.0041759412306739754,46.807152819936974,55.92771102193644,-0.023460723099209237
142,89.56227685060583,0.0015033944514271503,0.005920559288202121,2.8409884260636127,-0.010587347422417124,46.94842166221826,55.92364038301261,-0.029068983867686773
143,89.70703493832904,0.002662556541082821,0.007338709601803828,2.843405194043737,-0.016311070009674883,47.089834093113154,55.9198001458883,-0.027831184530871658
144,89.85180957201369,0.005626772154255533,0.0030736464651237583,2.845670323714338,-0.015207253275213297,47.23135923536904,55.915338945279196,-0.032182262480171774
145,89.98625752982116,0.0029884772071862077,-0.003036668921198249,2.847970118984733,0.0016773613138785374,47.37298677376966,55.91005675420614,-0.038456292128445285
146,90.13106120376189,0.0012524119302439898,-0.008981660565262395,2.850211700797939,0.010918485594809114,47.514710214276434,55.90396127568987,-0.04447898551447096
147,90.2758804316588,0.003611712212882898,-0.006049055864114639,2.8524004388943074,-0.007681528010054162,47.65657060588183,55.89813946133484,-0.04162131376687864
148,90.41036762236732,0.004019439184276406,-0.0002801567274852701,2.854531723582,-0.013590688619595675,47.79857862436994,55.892969805345494,-0.03599397838320353
149,90.55521198406348,-0.0014483424292235834,-0.003090071105018133,2.8565349303386016,0.014175877250440254,47.94068841935258,55.887423119080914,-0.03887052557943107
150,90.70007073652032,-0.0018879808168600595,-0.008649347292939868,2.85857259375228,0.019876916722336085,48.08288477977282,55.881174930090296,-0.04449366983698447
151,90.84494071341605,-0.00422035684207135,-0.0056476897650545865,2.8605496435562947,0.015504350152734665,48.225209868381135,55.87527868045026,-0.0416114578660214
152,90.97947331050062,-0.0050780835600648605,0.0003469686906525382,2.8624867368651943,0.008593937137617563,48.3676736365292,55.8700954910709,-0.03567237864414021
153,91.12436594270963,-0.002768805052382582,0.006923289253919052,2.8643051806724795,-0.007504056068801731,48.510269909365185,55.86572981022821,-0.02914887605998053
154,91.2692682546472,0.0001437828124829478,0.013104574886632303,2.8661542759132166,-0.020585593335280764,48.652994045709036,55.862195672946264,-0.023064945739898833
155,91.41418123501961,0.002371447775430882,0.010296011589989718,2.8679545114437848,-0.016039069326033235,48.79581451653244,55.858396167976295,-0.02591804784499654
156,91.55910330003218,0.004394885448778855,0.004413118453552745,2.8696294901566666,-0.012823467147967076,48.93871303316999,55.853915498731126,-0.03188174433566917
157,91.69368122731416,0.005059446034627615,-0.002097891522820916,2.8713448820994723,-0.005855685287590758,49.08168119174342,55.84862299094094,-0.038429020128610845
158,91.838620230569,0.003054559371079393,-0.008474346666849542,2.8729537969584427,0.009228075969565503,49.224707900689396,55.842468519023456,-0.044838984639736595
159,91.98356626585701,-0.0014118481430183392,-0.014991180679075455,2.874532976902007,0.03162171670727502,49.36778217989513,55.83539080068524,-0.05141457020705544
160,92.12851953993388,-0.002758847246443206,-0.014124380903739464,2.8760707488648873,0.023127033375653226,49.510941940966305,55.82825623743178,-0.05057301361932722
161,92.27347945930109,-0.0044133973157033796,-0.008182980006171459,2.877594820348288,0.018473770684279824,49.65422066967165,55.8218137626428,-0.0446738361619279
162,92.41844484217938,-0.005582389987412308,-0.0017949183042298422,2.879065496802324,0.012779292676102444,49.797615491571726,55.81612731495195,-0.03830275550922771
163,92.56341622896375,-0.006244668949735201,0.004818800474058804,2.880501248845089,0.005731374831805452,49.941124614741,55.81131532962159,-0.031703264473824676
164,92.69803646742764,-0.00496638836526914,0.011264499362662939,2.88191985340139,-0.007262631611132437,50.08474120358285,55.80739370557144,-0.02527776237265058
165,92.84301608857426,-0.0030164878044006064,0.01621719396854271,2.8833625756353434,-0.012833684404712506,50.22845799091418,55.80425746381769,-0.02033103733676114
166,92.98799961722867,0.0021584617675228456,0.01228076734592598,2.884762597796552,-0.017674458750930083,50.3722441136343,55.80068442484032,-0.024270681274250163
167,93.13298595900612,0.0022622034697745647,0.005943611091324019,2.8860795566493143,-0.008672338722778804,50.5160861929968,55.79639376183811,-0.030606016072306976
168,93.27797495723712,0.0023193230283879945,-0.0004945776964566662,2.88742073522262,0.0003187893338980052,50.65997734098859,55.79129493304363,-0.037039166343308304
169,93.42296579047037,0.002094383611280646,-0.0054845616162806365,2.888732307158532,0.0006962096355300466,50.803914213805115,55.78543986330284,-0.04201081803681574
170,93.56795790744525,0.0025944872616797208,-0.0015634808350339924,2.8900112537460787,-0.011621356126602268,50.94794107628149,55.78002830027791,-0.038076443597672836
171,93.7129508150822,0.0034834992702742866,0.003098548346796015,2.8912618757379556,-0.014252241686738385,51.09205926908352,55.77518510951575,-0.03337957188819753
172,93.85794386440517,0.004039565176415698,-0.0008610013653580495,2.8924834312053287,-0.005142512512248686,51.23622739330869,55.76979545434872,-0.03731757257940262
173,94.00293645374681,0.004355620177002776,-0.007219023390450552,2.893680030758209,0.003268694555492706,51.38043277000803,55.763642247294996,-0.043651293588908645
174,94.14792805873819,-0.004907249214949256,-0.013412299625314983,2.8948075502040638,0.03548714337930372,51.5246661468003,55.7566867893734,-0.04978771113537864
175,94.28256181456564,-0.005419251077220587,-0.010300081736206668,2.89594680471001,0.02066202175483328,51.66897772145692,55.75002483779068,-0.04664293515223175
176,94.42754968948739,-0.004818464062583279,0.005149074714470903,2.8970191197609543,-0.011194291980304671,51.813423602488186,55.745229291721365,-0.03115846777065936
177,94.57253505744086,0.0041002051044542395,0.0152304260955054,2.8981157066708305,-0.03475717229250408,51.95797242694741,55.74184510177284,-0.020998234804079162
178,94.71751706575377,0.004100397117393367,0.011940229455325913,2.8991584770326635,-0.02334439595962976,52.102571246518984,55.7381032286969,-0.024244860098195067
179,94.86249512162392,0.0038614662381489676,-0.0014275299032515676,2.9002054677358586,0.0037396433164932695,52.24718243220618,55.73290200812734,-0.03751721367665819
180,95.00746910384426,0.003293702691217218,-0.01073342704921032,2.901184905399354,0.008007096571335465,52.39180283229549,55.72649270694122,-0.046771275494238006
181,95.15243743475813,-0.0031402495070592656,-0.008359607406917213,2.9021508663427213,0.015643352367262185,52.53648654425233,55.72027623268173,-0.044342864912998686
182,95.29740059189852,-0.0031367981623280365,-0.00248776425051922,2.9031279321399985,0.006121302778560248,52.68125052110911,55.71467730813981,-0.0383535708860905
183,95.44235742712593,-0.0030112870423311825,0.004080585735598774,2.9040438506925286,-0.0033623165270055383,52.82609557699372,55.70986916555448,-0.03172235980424201
184,95.58730734857218,0.003061774002858163,0.010132835647857608,2.904972453568503,-0.025682776690496026,52.97101865168202,55.70589927938266,-0.025536113215650212
185,95.73225053203194,0.0034722212996978375,0.007224231387421121,2.9058663876111153,-0.015338560532508805,53.115986460277,55.70167808404335,-0.028373580528526145
186,95.87718480898221,0.0037182338650555177,0.0011176904233209939,2.906698944192644,-0.006367535296551472,53.26098198033696,55.69677788733135,-0.03440622450408817
187,96.02211124985841,0.0036374409457185387,-0.0056735381977821575,2.907505491233654,0.0032638317579754056,53.40599483706627,55.69105548641929,-0.041041375920608546
188,96.16702841186887,-0.0036348573366775066,-0.011946060958443194,2.908284820021087,0.029459898082732975,53.5510177575837,55.68447922579557,-0.047231716827056645
189,96.31193570440445,-0.004157398509914593,-0.009280252095231756,2.909034105209785,0.019755886600827433,53.69609645777049,55.67814506761516,-0.044393253405347076
190,96.45683359998053,-0.004694341985864059,-0.00333113551948383,2.9097512546251343,0.011849953598281414,53.841246580810584,55.6724845912723,-0.038353662284645006
