1.116442643410888458e+01,-2.231631104436607171e-02,2.592841619856442126e+00,2.407158380143557874e+00
1.136421823957123323e+01,4.825267633797522548e-04,2.571082112832703270e+00,2.428917887167296730e+00
1.156396408731005110e+01,2.326177805322088288e-02,2.549219187944152143e+00,2.450780812055847857e+00
1.176366473833567206e+01,4.602329383113031025e-02,2.527274179415865074e+00,2.472725820584134926e+00
1.196332093849831679e+01,6.876960983666792482e-02,2.505246972858239385e+00,2.494753027141760615e+00
1.216293342022875379e+01,9.150394188219174163e-02,2.483136775032124266e+00,2.516863224967875734e+00
1.236250290416829323e+01,1.142301784142064347e-01,2.460463225139760457e+00,2.539536774860239543e+00
1.256203010068124293e+01,1.369528701674232463e-01,2.437679252519182604e+00,2.562320747480817396e+00
1.276151571124355755e+01,1.596772167584075142e-01,2.414805924749890753e+00,2.585194075250109247e+00
1.296096042970205175e+01,1.824090500438416695e-01,2.391839837281127590e+00,2.608160162718872410e+00
1.316036494339923912e+01,2.051548140487214067e-01,2.368776974519444245e+00,2.631223025480555755e+00
1.335972993415932564e+01,2.279215412525769646e-01,2.345311683875024311e+00,2.654688316124975689e+00
1.355905607913170208e+01,2.507168250074822136e-01,2.321709032926464022e+00,2.678290967073535978e+00
1.375834405148880002e+01,2.735487878505878934e-01,2.297994150065242991e+00,2.702005849934757009e+00
1.395759452097583697e+01,2.964260454665569311e-01,2.274160852230977081e+00,2.725839147769022919e+00
1.415680815431094608e+01,3.193576660518382959e-01,2.250202504812850002e+00,2.749797495187149998e+00
1.435598561543480756e+01,3.423531248333006038e-01,2.225885237417838169e+00,2.774114762582161831e+00
1.455512756560995946e+01,3.654222534983548876e-01,2.201341850066593331e+00,2.798658149933406669e+00
1.475423466337102774e+01,3.885751843022203778e-01,2.176651280106957298e+00,2.823348719893042702e+00
1.495330756432826824e+01,4.118222886303081198e-01,2.151805593200390554e+00,2.848194406799609446e+00
1.515234692082803392e+01,4.351741098096353344e-01,2.126796683832510748e+00,2.873203316167489252e+00
1.535135338147540196e+01,4.586412899825580980e-01,2.101646747425836903e+00,2.898353252574163097e+00
1.555032759052553537e+01,4.822344908786755369e-01,2.076336965722954009e+00,2.923663034277045991e+00
1.574927018715218807e+01,5.059643083462099789e-01,2.050839379463296641e+00,2.949160620536703359e+00
1.594818180460354817e+01,5.298411805322424950e-01,2.025145990966830123e+00,2.974854009033169877e+00
1.614706306925745949e+01,5.538752896316632146e-01,1.999249059066419143e+00,3.000750940933580857e+00
1.634591459959020909e+01,5.780764571575452981e-01,1.973082667061800466e+00,3.026917332938199756e+00
1.654473700507504574e+01,6.024540327210506918e-01,1.946648859161129952e+00,3.053351140838870048e+00
1.674353088502905251e+01,6.270167763474416844e-01,1.919990902739812544e+00,3.080009097260187456e+00
1.694229682742879106e+01,6.517727343971406739e-01,1.893103194292198310e+00,3.106896805707801690e+00
1.714103540771802514e+01,6.767291092084356530e-01,1.865980974686154426e+00,3.134019025313845574e+00
1.733974718763261436e+01,7.018921226332117680e-01,1.838592977151408459e+00,3.161407022848591541e+00
1.753843271407044568e+01,7.272668737015093310e-01,1.810920365849033598e+00,3.189079634150966402e+00
1.773709251803623488e+01,7.528571907279180131e-01,1.783005425483843887e+00,3.216994574516156113e+00
1.793572711369356298e+01,7.786654782666574404e-01,1.754848195674468370e+00,3.245151804325531408e+00
1.813433699755869455e+01,8.046925594371753254e-01,1.726450297601503037e+00,3.273549702398496741e+00
1.833292264787272785e+01,8.309375142832440275e-01,1.697908452100352683e+00,3.302091547899647317e+00
1.853148452419072001e+01,8.573975150013239954e-01,1.669565226291138904e+00,3.330434773708860874e+00
1.873002306722828791e+01,8.840676590837412974e-01,1.640997315658849098e+00,3.359002684341151124e+00
1.892853869900743291e+01,9.109408016740874192e-01,1.612214309370526788e+00,3.387785690629473212e+00
1.912703182334475116e+01,9.380073887302537994e-01,1.583228205648731901e+00,3.416771794351268099e+00
1.932550282672561437e+01,9.652552929386586378e-01,1.554148419534431724e+00,3.445851580465568276e+00
1.952395207960802281e+01,9.926696547355212674e-01,1.525845849489638972e+00,3.474154150510361028e+00
1.972237993819878099e+01,1.020232731341634613e+00,1.497392242853015087e+00,3.502607757146984913e+00
1.992078674674282368e+01,1.047923757390402333e+00,1.468810808067514184e+00,3.531189191932485816e+00
2.011917284036310605e+01,1.075718820784207219e+00,1.440127899877735373e+00,3.559872100122264627e+00
2.031753854848333773e+01,1.103590757108261933e+00,1.411373124852629779e+00,3.588626875147370221e+00
2.051588419885952064e+01,1.131509067275263902e+00,1.383785856605957321e+00,3.616214143394042679e+00
2.071421012223723324e+01,1.159439863480627109e+00,1.356222237691417254e+00,3.643777762308582524e+00
2.091251665764109546e+01,1.187345848404825821e+00,1.328695759022625156e+00,3.671304240977375066e+00
2.111080415828954671e+01,1.215186332369714295e+00,1.301249549828696228e+00,3.698750450171303772e+00
2.130907299811333644e+01,1.242917292691792630e+00,1.273930071542084042e+00,3.726069928457915736e+00
2.150732357883967438e+01,1.270491478682343800e+00,1.247930223490215207e+00,3.752069776509785015e+00
2.170555633758671732e+01,1.297858564604975617e+00,1.222406079642119670e+00,3.777593920357880108e+00
2.190377175489589234e+01,1.324965351444340023e+00,1.197166753053498622e+00,3.802833246946501156e+00
2.210197036311359398e+01,1.351756016635147661e+00,1.172270501335283210e+00,3.827729498664716790e+00
2.230015275501948935e+01,1.378172409024470912e+00,1.147777909668274532e+00,3.852222090331725468e+00
2.249831959258853331e+01,1.404154384419463941e+00,1.124507447981996311e+00,3.875492552018003689e+00
2.269647161576676808e+01,1.429640175346679865e+00,1.102321945553178084e+00,3.897678054446822138e+00
2.289460965113917013e+01,1.454566787222284718e+00,1.080732305256345782e+00,3.919267694743654218e+00
2.309273462037078772e+01,1.478870412079328123e+00,1.059804764925021736e+00,3.940195235074978264e+00
2.329084754830955006e+01,1.502486850384621153e+00,1.039605952955523716e+00,3.960394047044476284e+00
2.348894957059479083e+01,1.525351956997955671e+00,1.021128181937320800e+00,3.978871818062679200e+00
2.368704194012293840e+01,1.547402315101507053e+00,1.004307086535115801e+00,3.995692913464884199e+00
2.388512603167061954e+01,1.568576205249505362e+00,9.884112819491632784e-01,4.011588718050836277e+00
2.408320334493778603e+01,1.588814536915804210e+00,9.735022841019258522e-01,4.026497715898074148e+00
2.428127756945833227e+01,1.608061669926289516e+00,9.596381645727753984e-01,4.040361835427225046e+00
2.447937011717082711e+01,1.626266211890617486e+00,9.474149004252800932e-01,4.052585099574719685e+00
2.467751217413500697e+01,1.643381633597595259e+00,9.369081461333019778e-01,4.063091853866698244e+00
2.487573648067703047e+01,1.659364783148882694e+00,9.275933640630429355e-01,4.072406635936957287e+00
2.507407968621317451e+01,1.674163495909092303e+00,9.195101826056197858e-01,4.080489817394379770e+00
2.527258058413518782e+01,1.687722816652300617e+00,9.126942743690351634e-01,4.087305725630964837e+00
2.547127616976893449e+01,1.699991192346268942e+00,9.073282666590010148e-01,4.092671733340998763e+00
2.567018509058452125e+01,1.710919934007057996e+00,9.035218630505084114e-01,4.096478136949491144e+00
2.586931617042784026e+01,1.720462748041534207e+00,9.010708990874209956e-01,4.098929100912578782e+00
2.606867731054631676e+01,1.728575404445825692e+00,9.000000004713903934e-01,4.099999999528609607e+00
2.626827553547134286e+01,1.735215600168158456e+00,9.003318140019991311e-01,4.099668185998000425e+00
2.646811697487749981e+01,1.740342920395086423e+00,9.019804120151302396e-01,4.098019587984869538e+00
2.666820684843093403e+01,1.743918877646224663e+00,9.048210096089139842e-01,4.095178990391086238e+00
2.686854945401861627e+01,1.745906963434474823e+00,9.091204571314075444e-01,4.090879542868592011e+00
2.706914815952954712e+01,1.746272675957920129e+00,9.148934033379823028e-01,4.085106596662017253e+00
2.727000539814033075e+01,1.744983527384592614e+00,9.221524401269123317e-01,4.077847559873087668e+00
2.747112266702604444e+01,1.742009040520444030e+00,9.307651427252590093e-01,4.069234857274740769e+00
2.767250052942829086e+01,1.737320738372298612e+00,9.403331600821771552e-01,4.059666839917822401e+00
2.787413862002467368e+01,1.730892133115376375e+00,9.514128078067007888e-01,4.048587192193298989e+00
2.807603565354842345e+01,1.722698712702466661e+00,9.640085767519483984e-01,4.035991423248051824e+00
2.827818943663691797e+01,1.712717931995030085e+00,9.781229744315922403e-01,4.021877025568407760e+00
2.848059688518140220e+01,1.700929505481854953e+00,9.936558589453607926e-01,4.006344141054639429e+00
2.868325405489681046e+01,1.687316485751624962e+00,1.009496383179310897e+00,3.990503616820689103e+00
2.888615617583824502e+01,1.671865386162049383e+00,1.026846118478108361e+00,3.973153881521891861e+00
2.908929767620583817e+01,1.654564948023603321e+00,1.045696296782661294e+00,3.954303703217338928e+00
2.929267220264769023e+01,1.635405246976991522e+00,1.066036839913627965e+00,3.933963160086372035e+00
2.949627263988303127e+01,1.614377181104978298e+00,1.087850576626697929e+00,3.912149423373302071e+00
2.970009112789541206e+01,1.591472048602212919e+00,1.109383791945286912e+00,3.890616208054713088e+00
2.990411908336002611e+01,1.566681524296180461e+00,1.132373735357605105e+00,3.867626264642394673e+00
3.010834722413328635e+01,1.539997748979553993e+00,1.156808458869353684e+00,3.843191541130646094e+00
3.031276558547257949e+01,1.511413009844518873e+00,1.182675943249813066e+00,3.817324056750186934e+00
3.051736352957687615e+01,1.480919314237687523e+00,1.209964535531721230e+00,3.790035464468278548e+00
3.072212975618560904e+01,1.448508197889199378e+00,1.237001193155469414e+00,3.762998806844530364e+00
3.092705231792125886e+01,1.414170776055739598e+00,1.265250340465956969e+00,3.734749659534043253e+00
3.113211862694000587e+01,1.377897537863934208e+00,1.294889153938254545e+00,3.705110846061745455e+00
3.133731545621998293e+01,1.339678099687267920e+00,1.325908835514387762e+00,3.674091164485612460e+00
3.154262893763633357e+01,1.299500999694996883e+00,1.358301812576070633e+00,3.641698187423929589e+00
3.174804456775877526e+01,1.257353774505834076e+00,1.389887852445176319e+00,3.610112147554823459e+00
3.195354723089556970e+01,1.213223401811963198e+00,1.422563846785954267e+00,3.577436153214045511e+00
3.215912121079618657e+01,1.167096373552156452e+00,1.456596040061950870e+00,3.543403959938049130e+00
3.236475019882228565e+01,1.118958687097447946e+00,1.491980119530279536e+00,3.508019880469720242e+00
3.257041730136531754e+01,1.068795834793561328e+00,1.528712490543919333e+00,3.471287509456080667e+00
3.277610504637313937e+01,1.016592790484617037e+00,1.563950331084497991e+00,3.436049668915502231e+00
3.298179538847407599e+01,9.623339863823165974e-01,1.599824683666583702e+00,3.400175316333416298e+00
3.318746969913532752e+01,9.060030810152974734e-01,1.637041372237368897e+00,3.362958627762631103e+00
3.339310876201709277e+01,8.475828805490037698e-01,1.675600479611315752e+00,3.324399520388684248e+00
3.359869284146415680e+01,7.870562824692335369e-01,1.715502278389053448e+00,3.284497721610946552e+00
3.380420219683119853e+01,7.244078877394690696e-01,1.752926523058144337e+00,3.247073476941855663e+00
3.400963145468476512e+01,6.596246391022646538e-01,1.790689312643216624e+00,3.209310687356783376e+00
3.421499020701766369e+01,5.926974853895667916e-01,1.829779570005293898e+00,3.170220429994706102e+00
3.442028009136524247e+01,5.236250477170495410e-01,1.870179951084859349e+00,3.129820048915140873e+00
3.462545448529897385e+01,4.523964448676752181e-01,1.911863330075322054e+00,3.088136669924677946e+00
3.483040468028970338e+01,3.789847769719770221e-01,1.952111914876910603e+00,3.047888085123089397e+00
3.503500811888989830e+01,3.033712225765811121e-01,1.992961804208185583e+00,3.007038195791814417e+00
3.523912275520453363e+01,2.255468682099249222e-01,2.034959032962806891e+00,2.965040967037193109e+00
3.544258879357297332e+01,1.455115930435227911e-01,2.078044675509963746e+00,2.921955324490036254e+00
3.564524396330184430e+01,6.327114735598460271e-02,2.122155584983797638e+00,2.877844415016202362e+00
3.563812435749981233e+01,4.846951414677891368e-03,2.166871352130706807e+00,2.833128647869293193e+00
3.583930928566122276e+01,-8.042365036060014627e-02,2.212431027187390598e+00,2.787568972812609402e+00
3.603932911640278292e+01,-1.677959230204121854e-01,2.258809656254308518e+00,2.741190343745691482e+00
3.623801791891420265e+01,-2.572462731617897180e-01,2.305932628827735975e+00,2.694067371172264025e+00
3.643520892000037037e+01,-3.487454147413410199e-01,2.353722006432781733e+00,2.646277993567218267e+00
3.663073476846719956e+01,-4.422578844495902994e-01,2.403848646549346046e+00,2.596151353450653954e+00
3.682442785553153186e+01,-5.377415394208088228e-01,2.454585735223783871e+00,2.545414264776216129e+00
3.701612069871017496e+01,-6.351470438705704158e-01,2.505732698380482404e+00,2.494267301619517596e+00
3.720564639675738050e+01,-7.344173542323481074e-01,2.557195499525089843e+00,2.442804500474910157e+00
3.739283916307609701e+01,-8.354872156121877502e-01,2.608875365944895108e+00,2.391124634055104892e+00
3.757753494455597831e+01,-9.382826858123554103e-01,2.664019627785557898e+00,2.335980372214442102e+00
3.775957213191792761e+01,-1.042720706715833057e+00,2.719208831238994595e+00,2.280791168761005405e+00
3.793879236627212492e+01,-1.148708746448579898e+00,2.774287950695458971e+00,2.225712049304541029e+00
3.811504144457505561e+01,-1.256144539578882391e+00,2.829137096760150794e+00,2.170862903239849206e+00
3.828817032368316120e+01,-1.364915957277081038e+00,2.883630869073610103e+00,2.116369130926389897e+00
3.845803621518211202e+01,-1.474901056912311770e+00,2.943285683663771302e+00,2.056714316336228698e+00
3.862450373551317995e+01,-1.585968438007733683e+00,3.002695671817240175e+00,1.997304328182760047e+00
3.878744611304190215e+01,-1.697977854807835474e+00,3.061343467491088877e+00,1.938656532508911123e+00
3.894674657480445745e+01,-1.810780665251787047e+00,3.119084707429361281e+00,1.880915292570638941e+00
3.910229978839472409e+01,-1.924220596026826158e+00,3.175771427214585607e+00,1.824228572785414393e+00
3.925401333690219019e+01,-2.038134838754778411e+00,3.238125332403674950e+00,1.761874667596325050e+00
3.940180921243277368e+01,-2.152355454670992430e+00,3.299874177951821252e+00,1.700125822048178748e+00
3.954562530651671182e+01,-2.266711079217055058e+00,3.360111310827190501e+00,1.639888689172809721e+00
3.968541689676987261e+01,-2.381028856902636548e+00,3.418683388054244432e+00,1.581316611945755568e+00
3.982115822203752487e+01,-2.495136337561986828e+00,3.475438220424730495e+00,1.524561779575269282e+00
3.995284402256501011e+01,-2.608863632211165573e+00,3.532372055180598380e+00,1.467627944819401398e+00
4.022495052710885943e+01,-2.793844209033141901e+00,3.588279405823746160e+00,1.411720594176254062e+00
4.034440956527586764e+01,-2.908058020628805806e+00,3.641936587222698751e+00,1.358063412777301249e+00
4.045987502911326317e+01,-3.021404203955051493e+00,3.693215453553159833e+00,1.306784546446839945e+00
4.057144501997485264e+01,-3.133765093213022546e+00,3.741999009581925328e+00,1.258000990418074450e+00
4.067924043963812863e+01,-3.245046365549843603e+00,3.787668970886278963e+00,1.212331029113720815e+00
4.078340426169948074e+01,-3.355180562585546866e+00,3.829509208543421916e+00,1.170490791456578084e+00
4.088410042834632208e+01,-3.464130366282320406e+00,3.868582186089598363e+00,1.131417813910401637e+00
4.098151237943104519e+01,-3.571891538466859473e+00,3.904825840968299211e+00,1.095174159031701011e+00
4.107584055708940696e+01,-3.678496292033644366e+00,3.938193526417586909e+00,1.061806473582413313e+00
4.116729692944705477e+01,-3.784019055063114756e+00,3.968658314211959581e+00,1.031341685788040419e+00
4.125609808891886132e+01,-3.888581651819938756e+00,3.994634430081617893e+00,1.005365569918382329e+00
4.143763117675784002e+01,-4.084616802233894006e+00,4.017448219064076120e+00,9.825517809359241017e-01
4.151830330769027455e+01,-4.190024457981010642e+00,4.037422913055550566e+00,9.625770869444489897e-01
4.159747100971933520e+01,-4.295743386901739846e+00,4.054623699178739216e+00,9.453763008212603403e-01
4.167548219233896845e+01,-4.402329664161566569e+00,4.069133674950097479e+00,9.308663250499025210e-01
4.175269339456616535e+01,-4.510257923105814193e+00,4.080636823496728738e+00,9.193631765032712622e-01
4.182940645798935009e+01,-4.619996154642787900e+00,4.088918119271108154e+00,9.110818807288916243e-01
4.190581658108958152e+01,-4.731971279164404187e+00,4.094822873502089067e+00,9.051771264979109333e-01
4.198194490290482150e+01,-4.846440029297237828e+00,4.098472896113709574e+00,9.015271038862904263e-01
4.205774779095936111e+01,-4.963606009692179022e+00,4.099999999999999645e+00,9.000000000000001332e-01
4.213314754329066858e+01,-5.083652273912035113e+00,4.099545381434483993e+00,9.004546185655162294e-01
4.220803962858943947e+01,-5.206737703790065730e+00,4.096768388029865093e+00,9.032316119701353507e-01
4.228229775998851636e+01,-5.332995737961008231e+00,4.092270232571142863e+00,9.077297674288569151e-01
4.235577763922166383e+01,-5.462534356839626071e+00,4.086234298635566198e+00,9.137657013644340243e-01
4.248921671926508026e+01,-5.736182160881335257e+00,4.078811725322851522e+00,9.211882746771484776e-01
4.255825864875879461e+01,-5.876115598923060901e+00,4.070153955263658752e+00,9.298460447363414705e-01
4.262596336955309795e+01,-6.019425289063875972e+00,4.061399524243589632e+00,9.386004757564103684e-01
4.269214900617815545e+01,-6.166113240442192556e+00,4.052579786242929138e+00,9.474202137570710835e-01
4.275663421112587059e+01,-6.316160603747906777e+00,4.042968352096080409e+00,9.570316479039193691e-01
4.281924208273241561e+01,-6.469528703820811799e+00,4.032702524252357534e+00,9.672974757476426877e-01
4.287979951314660099e+01,-6.626161511444269792e+00,4.021914759129574968e+00,9.780852408704252543e-01
4.293813663017299831e+01,-6.785987685731477370e+00,4.011343696675240267e+00,9.886563033247595111e-01
4.299408810525787317e+01,-6.948921848244756561e+00,4.001767467231710285e+00,9.982325327682892713e-01
4.304749458140410212e+01,-7.114865766462531660e+00,3.992045227442277966e+00,1.007954772557722034e+00
4.309820386308636841e+01,-7.283709547503415038e+00,3.982292944445496197e+00,1.017707055554504025e+00
4.314607190538151826e+01,-7.455332816621145220e+00,3.972620897370404691e+00,1.027379102629595531e+00
4.319096362912691944e+01,-7.629605864074061827e+00,3.963632346585288069e+00,1.036367653414712153e+00
4.320648312793461088e+01,-7.627186755015889830e+00,3.955719950298491661e+00,1.044280049701508561e+00
4.324794388454437666e+01,-7.804293651046680935e+00,3.948180075521773524e+00,1.051819924478226698e+00
4.328609767678285181e+01,-7.983760174561690626e+00,3.941096190679413080e+00,1.058903809320586920e+00
4.332084719407179563e+01,-8.165430606568166993e+00,3.934544390644607148e+00,1.065455609355392630e+00
4.335210620471229248e+01,-8.349144588615267537e+00,3.928251320876577690e+00,1.071748679123422310e+00
4.337979963780920656e+01,-8.534737993343673779e+00,3.922298521704453478e+00,1.077701478295546300e+00
4.340386357638460879e+01,-8.722043732100090097e+00,3.917060661908489561e+00,1.082939338091510439e+00
4.342424517092916858e+01,-8.910892500479796752e+00,3.912583428740436631e+00,1.087416571259563369e+00
4.344090248327464820e+01,-9.101113463111902391e+00,3.908904944585275487e+00,1.091095055414724735e+00
4.345380427124973011e+01,-9.292534879515599755e+00,3.905016104073789407e+00,1.094983895926210371e+00
4.346292972476197747e+01,-9.484984673421038792e+00,3.901535042000808140e+00,1.098464957999191638e+00
4.346826816364085744e+01,-9.678290948515867242e+00,3.898922954715239975e+00,1.101077045284760247e+00
4.346981870686789762e+01,-9.872282454088280090e+00,3.897189107494877014e+00,1.102810892505123208e+00
4.346758992185793602e+01,-1.006678900445349356e+01,3.896336033967774171e+00,1.103663966032225829e+00
4.346159946138507735e+01,-1.026164185636041459e+01,3.893924236142905393e+00,1.106075763857094607e+00
4.345187369466994909e+01,-1.045667404878491169e+01,3.892222021230372420e+00,1.107777978769627580e+00
4.343844733812225911e+01,-1.065172070964142925e+01,3.891370065171727344e+00,1.108629934828272656e+00
4.342136309029017838e+01,-1.084661933400484379e+01,3.891346265636995483e+00,1.108653734363004295e+00
4.342362656032255330e+01,-1.084687001594020117e+01,3.891521038861073478e+00,1.108478961138926744e+00
4.340216943540173133e+01,-1.104139784083389486e+01,3.889880094605036920e+00,1.110119905394963080e+00
4.337720261681532463e+01,-1.123544402390755259e+01,3.888968374379400572e+00,1.111031625620599206e+00
4.334879573686109921e+01,-1.142885710978462832e+01,3.888742762089750116e+00,1.111257237910250106e+00
4.331702447193092809e+01,-1.162148907882407123e+01,3.889155690003364363e+00,1.110844309996635637e+00
4.328196954036054223e+01,-1.181319539223018289e+01,3.889110201853436699e+00,1.110889798146563301e+00
4.324371546845373615e+01,-1.200383496672494488e+01,3.888251058732091980e+00,1.111748941267908020e+00
4.320234744154042517e+01,-1.219327818993008883e+01,3.887871147027507579e+00,1.112128852972492421e+00
4.315794634615557612e+01,-1.238141863365853901e+01,3.887916260459837403e+00,1.112083739540162597e+00
4.311058883467247682e+01,-1.256815971304198243e+01,3.888334193002620509e+00,1.111665806997379491e+00
4.306034924844200162e+01,-1.275343759340814564e+01,3.887982214906011258e+00,1.112017785093988742e+00
4.300730257438831217e+01,-1.293725142890056645e+01,3.887453102195749466e+00,1.112546897804250756e+00
4.295151828430775964e+01,-1.311961446873813308e+01,3.887159347595625647e+00,1.112840652404374575e+00
4.289306252526009189e+01,-1.330053608718402813e+01,3.887061268676438530e+00,1.112938731323561248e+00
4.283200379933185076e+01,-1.348000707160911205e+01,3.887121488463820107e+00,1.112878511536180115e+00
4.276840932723268196e+01,-1.365801683059221361e+01,3.886431726215854532e+00,1.113568273784145246e+00
4.270234469191014881e+01,-1.383455621738468899e+01,3.885614734619740052e+00,1.114385265380259948e+00
4.263387389755983747e+01,-1.400961744887418625e+01,3.884852216180602724e+00,1.115147783819397498e+00
4.256305934574969285e+01,-1.418319399972133965e+01,3.884111739177831701e+00,1.115888260822168299e+00
4.248996181897223323e+01,-1.435528049870043610e+01,3.883361941174207743e+00,1.116638058825792257e+00
4.241464047308281238e+01,-1.452587262852792982e+01,3.881151377913106604e+00,1.118848622086893396e+00
4.233715282322569351e+01,-1.469496702327754001e+01,3.878755375737162225e+00,1.121244624262837553e+00
4.233330172662966362e+01,-1.469327724773937938e+01,3.876262334477061700e+00,1.123737665522938300e+00
4.225384095126344164e+01,-1.486086854906516308e+01,3.873645105803614541e+00,1.126354894196385459e+00
4.217234687088976841e+01,-1.502697273591335225e+01,3.870880669341135061e+00,1.129119330658864717e+00
4.208887080309577300e+01,-1.519158932032508602e+01,3.868293898343863724e+00,1.131706101656136498e+00
4.200346257205961820e+01,-1.535471839937877725e+01,3.865507080345573776e+00,1.134492919654426002e+00
4.191617053716489494e+01,-1.551636058925160988e+01,3.862496669844283304e+00,1.137503330155716696e+00
4.182704168003577649e+01,-1.567651699458387604e+01,3.859239877789195639e+00,1.140760122210804361e+00
4.173612168915179410e+01,-1.583518918637802209e+01,3.855775169131995028e+00,1.144224830868004750e+00
4.164345503349519362e+01,-1.599237918343738052e+01,3.853039116082845883e+00,1.146960883917154117e+00
4.154908502658497582e+01,-1.614808943703987154e+01,3.849991959354733595e+00,1.150008040645266627e+00
4.145305388195427554e+01,-1.630232281853951193e+01,3.846613087792335239e+00,1.153386912207664761e+00
4.135540276085464484e+01,-1.645508260955969604e+01,3.842882264301126227e+00,1.157117735698873551e+00
4.125617181281984358e+01,-1.660637249444801711e+01,3.838811040876394465e+00,1.161188959123605535e+00
4.115540020964142087e+01,-1.675619655469439806e+01,3.834966667895340464e+00,1.165033332104659536e+00
4.105312617326394076e+01,-1.690455926505936546e+01,3.830711351713135926e+00,1.169288648286864296e+00
4.094938699807872240e+01,-1.705146549120815891e+01,3.826025851326111837e+00,1.173974148673888163e+00
4.084421906806903024e+01,-1.719692048869844925e+01,3.820891071895699653e+00,1.179108928104300569e+00
4.073765786923759435e+01,-1.734092990321670413e+01,3.815288030503916517e+00,1.184711969496083483e+00
4.062973799772014161e+01,-1.748349977200759042e+01,3.810723357879457929e+00,1.189276642120542293e+00
4.052049316396585965e+01,-1.762463652648597545e+01,3.805990442483385916e+00,1.194009557516614084e+00
4.029583216795846567e+01,-1.790066372445588527e+01,3.800732679768951350e+00,1.199267320231048650e+00
4.018240895090465159e+01,-1.803714251401184399e+01,3.794931234111659890e+00,1.205068765888340110e+00
4.006778316477964808e+01,-1.817219425433192725e+01,3.788567237477312499e+00,1.211432762522687501e+00
3.995198472398247702e+01,-1.830582701312121330e+01,3.783072058006912375e+00,1.216927941993087625e+00
3.983504261631898657e+01,-1.843804928855411873e+01,3.778495329645762624e+00,1.221504670354237598e+00
3.971698489016914380e+01,-1.856887002266105924e+01,3.773298972342334690e+00,1.226701027657665310e+00
3.959783866030206667e+01,-1.869829863796695335e+01,3.767463669874408616e+00,1.232536330125591606e+00
3.947763014864852238e+01,-1.882634511835406599e+01,3.760969804027989305e+00,1.239030195972010695e+00
3.935638464518589785e+01,-1.895302002090505056e+01,3.753936644658559363e+00,1.246063355341440637e+00
3.923412637987626539e+01,-1.907833439439883705e+01,3.746752972575346785e+00,1.253247027424653215e+00
3.911087807862529786e+01,-1.920229933319513549e+01,3.738850880415917732e+00,1.261149119584082268e+00
3.898666026684784214e+01,-1.932492516942655314e+01,3.730211999068447248e+00,1.269788000931552530e+00
