2.026716345380231987e-01,5.327055021858678074e+00,-6.977223891836616121e-02,-1.539568358921705293e+00,-4.612314055428037331e-03,2.430389374697377924e+00,2.569610625302622076e+00
4.052318709286253373e-01,5.529631005027773938e+00,-6.354648113329944281e-02,-1.540457818123708744e+00,-4.384076830157347150e-03,2.436580210450927098e+00,2.563419789549072902e+00
6.076822848451804981e-01,5.732100792970961756e+00,-5.749404587816664414e-02,-1.541308014364292323e+00,-4.213812421904506063e-03,2.442771046204476715e+00,2.557228953795523285e+00
8.100244462198948892e-01,5.934465748184876155e+00,-5.161249028688866258e-02,-1.542133080607160478e+00,-4.089878109452196354e-03,2.448961881958026332e+00,2.551038118041973668e+00
1.012259919310949163e+00,6.136727233166165973e+00,-4.589937149338645800e-02,-1.542944787881757485e+00,-4.000633613537142932e-03,2.455152717711575505e+00,2.544847282288424495e+00
1.214390262770244977e+00,6.338886610411467615e+00,-4.035224663158097635e-02,-1.543745461824503007e+00,-3.934448234748628634e-03,2.461173217686293047e+00,2.538826782313706953e+00
1.416417029711744213e+00,6.540945242417426364e+00,-3.496867283539305954e-02,-1.544535067073741219e+00,-3.879675694157146224e-03,2.466392824502056769e+00,2.533607175497943231e+00
1.618341767780433482e+00,6.742904491680681289e+00,-2.974620723874382353e-02,-1.545313568749916655e+00,-3.826594331862594699e-03,2.471612431317820935e+00,2.528387568682179065e+00
1.820166019221876041e+00,6.944765720697875011e+00,-2.468240697555408245e-02,-1.546080932456517010e+00,-3.773260844428172420e-03,2.476832038133585101e+00,2.523167961866414899e+00
2.021891320952347026e+00,7.146530291965652815e+00,-1.977482917974471635e-02,-1.546837124280982634e+00,-3.719678576677918659e-03,2.482051644949349267e+00,2.517948355050650733e+00
2.223519204629555990e+00,7.348199567980656433e+00,-1.502103098523678570e-02,-1.547582110795580723e+00,-3.665850888790242370e-03,2.487037481620979484e+00,2.512962518379020516e+00
2.425051196723962743e+00,7.549774911239522268e+00,-1.041856952595117576e-02,-1.548315859058245758e+00,-3.611781155937909393e-03,2.491070458054168490e+00,2.508929541945831510e+00
2.626488818590613228e+00,7.751257684238899159e+00,-5.965001935808751828e-03,-1.549038336613389744e+00,-3.557472767928929105e-03,2.495103434487357053e+00,2.504896565512642947e+00
2.827833586541588673e+00,7.952649249475423510e+00,-1.657885348730545310e-03,-1.549749511492678256e+00,-3.502929128857905795e-03,2.499136410920546059e+00,2.500863589079453941e+00
3.029087011918959238e+00,8.153950969445741492e+00,2.505223101362518637e-03,-1.550449352215779619e+00,-3.448153656761431939e-03,2.503169387353734621e+00,2.496830612646265379e+00
3.230250601168306535e+00,8.355164206646492175e+00,6.526766280549570372e-03,-1.551137827791080115e+00,-3.393149783278171308e-03,2.506904875158354251e+00,2.493095124841645749e+00
3.431325855912775946e+00,8.556290323574319956e+00,1.040918705490968127e-02,-1.551814907716374980e+00,-3.337920953318701187e-03,2.509305797776975488e+00,2.490694202223024512e+00
3.632314273027639651e+00,8.757330682725868343e+00,1.415492829052181385e-02,-1.552480561979528773e+00,-3.282470624735829914e-03,2.511706720395596726e+00,2.488293279604403274e+00
3.833217344715406760e+00,8.958286646597773739e+00,1.776643285346514445e-02,-1.553134761059109303e+00,-3.226802268007596119e-03,2.514107643014217519e+00,2.485892356985782481e+00
4.034036558581422405e+00,9.159159577686681430e+00,2.124614360981864555e-02,-1.553777475924997598e+00,-3.170919365920075832e-03,2.516508565632838756e+00,2.483491434367161244e+00
4.234773397709965970e+00,9.359950838489233149e+00,2.459650342566148049e-02,-1.554408678038969427e+00,-3.114825413260842533e-03,2.518567467544321925e+00,2.481432532455678075e+00
4.435429340740857818e+00,9.560661791502070628e+00,2.781995516707264082e-02,-1.555028339355256417e+00,-3.058523916516127372e-03,2.519385306671419134e+00,2.480614693328580866e+00
4.636005861946547846e+00,9.761293799221837375e+00,3.091894170013122223e-02,-1.555636432321080731e+00,-3.002018393573704404e-03,2.520203145798516342e+00,2.479796854201483658e+00
4.836504431309664120e+00,9.961848224145175124e+00,3.389590589091628220e-02,-1.556232929877169990e+00,-2.945312373434904370e-03,2.521020984925613995e+00,2.478979015074386005e+00
5.036926514601063332e+00,1.016232642876872383e+01,3.675329060550686089e-02,-1.556817805458248216e+00,-2.888409395928041423e-03,2.521838824052711203e+00,2.478161175947288797e+00
5.237273573458301357e+00,1.036272977558912700e+01,3.949353870998211641e-02,-1.557391032993507674e+00,-2.831313011432240370e-03,2.522554660741509469e+00,2.477445339258490531e+00
5.437547065464602980e+00,1.056305962710302460e+01,4.211909307042101952e-02,-1.557952586907061177e+00,-2.774026780603978341e-03,2.522281482362245253e+00,2.477718517637754747e+00
5.637748444228217970e+00,1.076331734580706367e+01,4.463239655290268670e-02,-1.558502442118373743e+00,-2.716554274111303898e-03,2.522008303982981481e+00,2.477991696017018519e+00
5.837879159462263878e+00,1.096350429419788064e+01,4.703589202350610954e-02,-1.559040574042678040e+00,-2.658899072374170617e-03,2.521735125603717265e+00,2.478264874396282735e+00
6.037940657064974737e+00,1.116362183477211900e+01,4.933202234831046695e-02,-1.559566958591371399e+00,-2.601064765309152576e-03,2.521461947224453048e+00,2.478538052775546952e+00
6.237934379200353874e+00,1.136367133002642404e+01,5.152323039339476440e-02,-1.560081572172395958e+00,-2.543054952081066650e-03,2.521188768845188832e+00,2.478811231154811168e+00
6.437861764379263718e+00,1.156365414245743395e+01,5.361195902483807674e-02,-1.560584391690604811e+00,-2.484873240860080868e-03,2.520038479173869472e+00,2.479961520826130528e+00
6.637724247540893963e+00,1.176357163456179400e+01,5.560065110871945104e-02,-1.561075394548111950e+00,-2.426523248584985804e-03,2.518867424390421217e+00,2.481132575609578783e+00
6.837523260134638292e+00,1.196342516883614060e+01,5.749174951111794829e-02,-1.561554558644627555e+00,-2.368008600731101587e-03,2.517696369606973406e+00,2.482303630393026594e+00
7.037260230202336153e+00,1.216321610777712259e+01,5.928769709811267108e-02,-1.562021862377781733e+00,-2.309332931084705307e-03,2.516525314823525594e+00,2.483474685176474406e+00
7.236936582460903544e+00,1.236294581388137992e+01,6.099093673578270813e-02,-1.562477284643434938e+00,-2.250499881522059764e-03,2.515354260040077783e+00,2.484645739959922217e+00
7.436553738385331513e+00,1.256261564964555255e+01,6.260391129020705103e-02,-1.562920804835975064e+00,-2.191513101795225429e-03,2.513704309121095548e+00,2.486295690878904452e+00
7.636113116292023939e+00,1.276222697756628577e+01,6.412906362746483013e-02,-1.563352402848606326e+00,-2.132376249321746471e-03,2.512030517160179777e+00,2.487969482839820223e+00
7.835616131422520780e+00,1.296178116014021242e+01,6.556883661363503701e-02,-1.563772059073625265e+00,-2.073092988980171532e-03,2.510356725199264005e+00,2.489643274800735995e+00
8.035064196027505545e+00,1.316127955986398668e+01,6.692567311479682979e-02,-1.564179754402688305e+00,-2.013666992911488166e-03,2.508682933238348678e+00,2.491317066761651322e+00
8.234458719451181352e+00,1.336072353923424849e+01,6.820201599702921391e-02,-1.564575470227070220e+00,-1.954101940323426517e-03,2.507009141277432906e+00,2.492990858722567094e+00
8.433801108215991604e+00,1.356011446074762894e+01,6.940030812641125035e-02,-1.564959188437914372e+00,-1.894401517303112440e-03,2.505034299677866727e+00,2.494965700322133273e+00
8.633092766107585803e+00,1.375945368690078219e+01,7.052299236902205559e-02,-1.565330891426474746e+00,-1.834569416631368164e-03,2.503028638776268799e+00,2.496971361223731201e+00
8.832335094260141517e+00,1.395874258019034642e+01,7.157251159094066284e-02,-1.565690562084351090e+00,-1.774609337603169938e-03,2.501022977874670428e+00,2.498977022125329572e+00
9.031529491241983010e+00,1.415798250311295980e+01,7.255130865824611919e-02,-1.566038183803719397e+00,-1.714524985853375970e-03,2.499017316973072056e+00,2.500982683026927944e+00
9.230677353141452102e+00,1.435717481816526941e+01,7.346182643701751336e-02,-1.566373740477553955e+00,-1.654320073185225814e-03,2.497011656071474128e+00,2.502988343928525872e+00
9.429780073653072137e+00,1.455632088784391875e+01,7.430650779333394795e-02,-1.566697216499845835e+00,-1.593998317406055331e-03,2.494779165494269701e+00,2.505220834505730299e+00
9.628839044164013927e+00,1.475542207464554068e+01,7.508779559327442843e-02,-1.567008596765817607e+00,-1.533563442163272733e-03,2.492460041554766192e+00,2.507539958445233808e+00
9.827855653840749994e+00,1.495447974106678757e+01,7.580813270291805739e-02,-1.567307866672131400e+00,-1.473019176788493891e-03,2.490140917615262683e+00,2.509859082384737317e+00
1.002683128971604098e+01,1.515349524960429406e+01,7.646996198834384029e-02,-1.567595012117096953e+00,-1.412369256143681043e-03,2.487821793675758730e+00,2.512178206324241270e+00
1.022576733677609795e+01,1.535246996275470721e+01,7.707572631563093524e-02,-1.567870019500873680e+00,-1.351617420470420904e-03,2.485502669736255221e+00,2.514497330263744779e+00
1.042466517804799686e+01,1.555140524301466876e+01,7.762786855085836157e-02,-1.568132875725672282e+00,-1.290767415245758307e-03,2.483213944823901009e+00,2.516786055176098991e+00
1.062352619468734893e+01,1.575030245288081510e+01,7.812883156010518027e-02,-1.568383568195953703e+00,-1.229822991038913684e-03,2.480945023188956711e+00,2.519054976811043289e+00
1.082235176606613436e+01,1.594916295484979329e+01,7.858105820945049391e-02,-1.568622084818626528e+00,-1.168787903372490869e-03,2.478676101554011968e+00,2.521323898445988032e+00
1.102114326986078652e+01,1.614798811141824331e+01,7.898699136497328022e-02,-1.568848414003243930e+00,-1.107665912587730943e-03,2.476407179919067669e+00,2.523592820080932331e+00
1.121990208214039875e+01,1.634677928508281397e+01,7.934907389275271117e-02,-1.569062544662200409e+00,-1.046460783711421422e-03,2.474138258284122927e+00,2.525861741715877073e+00
1.141862957745526508e+01,1.654553783834013103e+01,7.966974865886777835e-02,-1.569264466210926301e+00,-9.851762863277656844e-04,2.471810799914909484e+00,2.528189200085090516e+00
1.161732712892540320e+01,1.674426513368685576e+01,7.995145852939759823e-02,-1.569454168568085617e+00,-9.238161944520095542e-04,2.469433756605889485e+00,2.530566243394110515e+00
1.181599610832941671e+01,1.694296253361961391e+01,8.019664637042120403e-02,-1.569631642155771667e+00,-8.623842864051330104e-04,2.467056713296869042e+00,2.532943286703130958e+00
1.201463788619340534e+01,1.714163140063506319e+01,8.040775504801769835e-02,-1.569796877899706011e+00,-8.008843446962492707e-04,2.464679669987849042e+00,2.535320330012150958e+00
1.221325383188009361e+01,1.734027309722982935e+01,8.058722742826608665e-02,-1.569949867229437857e+00,-7.393201559006883170e-04,2.462302626678828599e+00,2.537697373321171401e+00
1.241184531367806976e+01,1.753888898590056300e+01,8.073750637724549928e-02,-1.570090602078543451e+00,-6.776955105466574364e-04,2.459898094936971980e+00,2.540101905063028020e+00
1.261041369889114705e+01,1.773748042914391121e+01,8.086103476103495558e-02,-1.570219074884831478e+00,-6.160142029991715236e-04,2.457449894174458027e+00,2.542550105825541973e+00
1.280896035392788157e+01,1.793604878945650327e+01,8.096025544571353039e-02,-1.570335278590545558e+00,-5.542800313482562245e-04,2.455001693411944075e+00,2.544998306588055925e+00
1.300748664439118052e+01,1.813459542933498980e+01,8.103761129736031243e-02,-1.570439206642574081e+00,-4.924967972997581524e-04,2.452553492649430122e+00,2.547446507350569878e+00
1.320599393516799225e+01,1.833312171127601786e+01,8.109554518205436269e-02,-1.570530852992659154e+00,-4.306683060649877434e-04,2.450105291886916170e+00,2.549894708113083830e+00
1.340448359051916505e+01,1.853162899777621675e+01,8.113649996587474211e-02,-1.570610212097610425e+00,-3.687983662545007285e-04,2.447750447624601922e+00,2.552249552375398078e+00
1.360295697416931837e+01,1.873011865133223353e+01,8.116291851490048392e-02,-1.570677278919521358e+00,-3.068907897709579800e-04,2.445826254770917085e+00,2.554173745229082915e+00
1.380141544939682063e+01,1.892859203444071170e+01,8.117724369521071848e-02,-1.570732048925989499e+00,-2.449493917056212288e-04,2.443902061917232249e+00,2.556097938082767751e+00
1.399986037912382031e+01,1.912705050959829478e+01,8.118191837288445123e-02,-1.570774518090338301e+00,-1.829779902324877975e-04,2.441977869063547413e+00,2.558022130936452587e+00
1.419829312600637117e+01,1.932549543930162272e+01,8.117938541400079866e-02,-1.570804682891844717e+00,-1.209804065065275195e-04,2.440053676209862576e+00,2.559946323790137424e+00
1.439671505252457351e+01,1.952392818604733549e+01,8.117208768463878010e-02,-1.570822540315969906e+00,-5.896046455976610123e-05,2.438224327089954624e+00,2.561775672910045376e+00
