72.65,9.9
72.60000000000001,9.950000000000001
72.55,9.950000000000001
72.5,9.950000000000001
72.45,9.950000000000001
72.4,9.950000000000001
72.35000000000001,10.0
72.3,10.0
72.25,10.0
72.2,10.0
72.15,10.05
72.10000000000001,10.05
72.05,10.05
72.0,10.100000000000001
71.95,10.100000000000001
71.9,10.100000000000001
71.85000000000001,10.100000000000001
71.8,10.15
71.75,10.15
71.7,10.15
71.65,10.200000000000001
71.60000000000001,10.200000000000001
71.55,10.25
71.5,10.25
71.45,10.25
71.4,10.3
71.35000000000001,10.3
71.3,10.350000000000001
71.25,10.350000000000001
71.2,10.4
71.15,10.4
71.10000000000001,10.450000000000001
71.05,10.450000000000001
71.0,10.5
70.95,10.5
70.9,10.55
70.85000000000001,10.55
70.8,10.600000000000001
70.75,10.600000000000001
70.7,10.65
70.65,10.65
70.60000000000001,10.700000000000001
70.55,10.700000000000001
70.5,10.75
70.45,10.8
70.4,10.8
70.35000000000001,10.850000000000001
70.3,10.850000000000001
70.25,10.9
70.2,10.950000000000001
70.15,10.950000000000001
70.10000000000001,11.0
70.05,11.0
70.0,11.05
69.95,11.05
69.9,11.100000000000001
69.85000000000001,11.100000000000001
69.8,11.15
69.75,11.15
69.7,11.15
69.65,11.15
69.60000000000001,11.15
69.55,11.15
69.5,11.200000000000001
69.45,11.200000000000001
69.4,11.200000000000001
69.35000000000001,11.200000000000001
69.3,11.200000000000001
69.25,11.200000000000001
69.2,11.25
69.15,11.25
69.10000000000001,11.3
69.05,11.3
69.0,11.350000000000001
68.95,11.350000000000001
68.9,11.4
68.85000000000001,11.4
68.8,11.450000000000001
68.75,11.450000000000001
68.7,11.450000000000001
68.65,11.5
68.60000000000001,11.5
68.55,11.5
68.5,11.55
68.45,11.55
68.4,11.55
68.35000000000001,11.55
68.3,11.600000000000001
68.25,11.600000000000001
68.2,11.600000000000001
68.15,11.65
68.10000000000001,11.65
68.05,11.700000000000001
68.0,11.700000000000001
67.95,11.700000000000001
67.9,11.75
67.85000000000001,11.75
67.8,11.8
67.75,11.8
67.7,11.8
67.65,11.850000000000001
67.60000000000001,11.850000000000001
67.55,11.9
67.5,11.9
67.45,11.9
67.4,11.950000000000001
67.35000000000001,11.950000000000001
67.3,12.0
67.25,12.0
67.2,12.05
67.15,12.05
67.10000000000001,12.100000000000001
67.05,12.100000000000001
67.0,12.15
66.95,12.15
66.9,12.200000000000001
66.85000000000001,12.200000000000001
66.8,12.25
66.75,12.25
66.7,12.3
66.65,12.3
66.60000000000001,12.350000000000001
66.55,12.350000000000001
66.5,12.4
66.45,12.4
66.4,12.450000000000001
66.35000000000001,12.450000000000001
66.3,12.5
66.25,12.5
66.2,12.5
66.15,12.55
66.10000000000001,12.55
66.05,12.600000000000001
66.0,12.600000000000001
65.95,12.600000000000001
65.9,12.65
65.85000000000001,12.65
65.8,12.700000000000001
65.75,12.700000000000001
65.7,12.75
65.65,12.75
65.60000000000001,12.8
65.55,12.8
65.5,12.850000000000001
65.45,12.850000000000001
65.4,12.9
65.35000000000001,12.9
65.3,12.950000000000001
65.25,12.950000000000001
65.2,12.950000000000001
65.15,13.0
65.10000000000001,13.0
65.05,13.05
65.0,13.05
64.95,13.05
64.9,13.100000000000001
64.85000000000001,13.100000000000001
64.8,13.15
64.75,13.15
64.7,13.200000000000001
64.65,13.200000000000001
64.60000000000001,13.25
64.55,13.25
64.5,13.3
64.45,13.3
64.4,13.350000000000001
64.35000000000001,13.350000000000001
64.3,13.4
64.25,13.4
64.2,13.4
64.15,13.450000000000001
64.10000000000001,13.450000000000001
64.05,13.5
64.0,13.5
63.95,13.5
63.900000000000006,13.55
63.85,13.55
63.800000000000004,13.600000000000001
63.75,13.600000000000001
63.7,13.600000000000001
63.650000000000006,13.65
63.6,13.65
63.550000000000004,13.700000000000001
63.5,13.700000000000001
63.45,13.700000000000001
63.400000000000006,13.75
63.35,13.75
63.300000000000004,13.8
63.25,13.8
63.2,13.850000000000001
63.150000000000006,13.850000000000001
63.1,13.9
63.050000000000004,13.9
63.0,13.950000000000001
62.95,13.950000000000001
62.900000000000006,14.0
62.85,14.0
62.800000000000004,14.05
62.75,14.05
62.7,14.05
62.650000000000006,14.100000000000001
62.6,14.100000000000001
62.550000000000004,14.15
62.5,14.15
62.45,14.15
62.400000000000006,14.200000000000001
62.35,14.200000000000001
62.300000000000004,14.25
62.25,14.25
62.2,14.25
62.150000000000006,14.3
62.1,14.3
62.050000000000004,14.350000000000001
62.0,14.350000000000001
61.95,14.350000000000001
61.900000000000006,14.4
61.85,14.4
